,tweet,language,mentions
1671,,und,[]
1672,israel terror state taliban symbol secularism,en,[]
1673,rt,hi,"[{'screen_name': 'rubikaliyaquat', 'name': 'rubika liyaquat', 'id': '1062742964'}]"
1674,rt nothing say,en,"[{'screen_name': 'iamitperiwal', 'name': 'अमित पेरीवाल 🇮🇳', 'id': '1093596551795040257'}]"
1675,bhai caa isliye hi bana hai lekin party ko virodh karna hai,hi,[]
1676,bhai inko hindustan sharia chahiye de lekin puri shariya naaki selective aakhir shariya ke mutabik dand milna chahiye,hi,[]
1677,,hi,[]
1678,rt india jis jis ko sharia chahiye afghanistan chale jao,ht,"[{'screen_name': 'elvishyadav', 'name': 'elvish yadav', 'id': '806183832433008640'}]"
1679,,hi,[]
1680,rt enter afghanistan oust taliban spent trillion dollars people killed us soldiers lost,en,"[{'screen_name': 'itsshubhangi', 'name': 'shubhangi sharma', 'id': '1037431008'}]"
1681,people shouting isreali killing hamas playing victim card,en,[]
1682,rt first us funded taliban fight soviets funded pakistanis fight taliban legitimi,en,"[{'screen_name': 'palkisu', 'name': 'palki sharma', 'id': '49923337'}]"
1683,tu ther jaa ab dekh ke hovega papistan talibani balochistan jaavega aur biden taau hawai humle karega,hi,[]
1684,soviet aim capture afghanistan according empire expansion policy finish extremism true taliban made americans counter soviet main reason afghanistan situation,en,[]
1685,sir chacha chachi support election,en,"[{'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}, {'screen_name': 'kamalaharris', 'name': 'kamala harris', 'id': '30354991'}]"
1686,also true soviet union invade afghanistan,en,[]
1687,watching shershah,en,[]
1688,rt also remember forced bose resign estate president inc refused support,en,"[{'screen_name': 'iamasunusual', 'name': 'captain america', 'id': '796008213405536256'}, {'screen_name': 'jhasanjay', 'name': 'sanjay jha', 'id': '50943008'}]"
1689,,hi,[]
1690,rt city jalalabad afghanistan th largest falls unopposed taliban control afghanistan pr,en,"[{'screen_name': 'palkisu', 'name': 'palki sharma', 'id': '49923337'}]"
1691,bhai ab soviet bacha nahi hai,hi,[]
1692,,und,[]
1693,janab ko waha dharmantran samasya lagti hai aur yaha sikularism,hi,[]
1694,lekin janab waha dharmantran samasya lagti hai aur yaha secularism,hi,[]
1695,rt afghan army lakh strong taliban strength pakistani soldiers fighting civil clothes,en,"[{'screen_name': 'generalbakshi', 'name': 'maj gen (dr)gd bakshi sm,vsm(retd)', 'id': '870366536'}]"
1696,grimacing face grimacing face,und,[]
1697,rt today afghanistan one picture,en,"[{'screen_name': 'shivaroor', 'name': 'shiv aroor', 'id': '139189823'}]"
1698,face tears joy face tears joy,und,[]
1699,har har mahadev,sv,[]
1700,,hi,"[{'screen_name': 'mitaksharakumar', 'name': 'mitakshara kumar', 'id': '327825850'}, {'screen_name': 'theatulmishra', 'name': 'atul mishra', 'id': '77273113'}, {'screen_name': 'itsshubhangi', 'name': 'shubhangi sharma', 'id': '1037431008'}, {'screen_name': 'yournaman', 'name': 'naman sharma', 'id': '4662339277'}, {'screen_name': 'mahimapandey90', 'name': 'mahima pandey', 'id': '1298679528269602817'}, {'screen_name': 'negideekshaa', 'name': 'deeksha negi', 'id': '1311157299872841728'}]"
1701,,hi,[]
1702,enjoy end party,en,[]
1703,,hi,[]
1704,,hi,"[{'screen_name': 'preetinegi_', 'name': 'preeti negi journalist', 'id': '770546984990093313'}]"
1705,,hi,[]
1706,ground report kacch ki bhoomi,en,"[{'screen_name': 'madhurikalal', 'name': 'madhuri kalal', 'id': '866319699839078400'}]"
1707,sir condition make together strategy also loose demand party leadership handover,en,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'prashantkishor', 'name': 'prashant kishor', 'id': '964875685872525313'}, {'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}, {'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}, {'screen_name': 'sachinpilot', 'name': 'sachin pilot', 'id': '2410755840'}]"
1708,,hi,[]
1709,,hi,"[{'screen_name': 'jhasanjay', 'name': 'sanjay jha', 'id': '50943008'}, {'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
1710,,hi,"[{'screen_name': 'abhisar_sharma', 'name': 'abhisar sharma', 'id': '56627441'}, {'screen_name': 'abpnews', 'name': 'abp news', 'id': '39240673'}]"
1711,bjp murdering democracy didi killing workers bengal,en,[]
1712,people like raise voice terrorists israel palestine conflict support hamas article abrogate worried terrorist human rights hope lady also raise voice baby killed islamic terrorists,en,"[{'screen_name': 'aoc', 'name': 'alexandria ocasio-cortez', 'id': '138203134'}]"
1713,face tears joy face tears joy,und,[]
1714,yes history continue left era first time violence converted xenocide,en,[]
1715,didi scared xenocide opposition party worker,en,[]
1716,,hi,[]
1717,aapko bhi hardik subhkanaye miss,in,"[{'screen_name': 'preetinegi_', 'name': 'preeti negi journalist', 'id': '770546984990093313'}]"
1718,worry make sitting arrangements upcoming mp home paise bhi bachenge bhakt banerjee ke se parliament bhi chal jaayega without rent,en,[]
1719,,hi,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'joshipralhad', 'name': 'pralhad joshi', 'id': '2845994058'}, {'screen_name': 'khanumarfa', 'name': 'arfa khanum sherwani', 'id': '113571686'}, {'screen_name': 'ravishndtv', 'name': 'ravish kumar', 'id': '47595335'}]"
1720,face tears joy face tears joy,und,[]
1721,sir understand govt suppress star campaigner voice,en,[]
1722,,hi,"[{'screen_name': 'aitcofficial', 'name': 'all india trinamool congress', 'id': '290452792'}, {'screen_name': 'rubikaliyaquat', 'name': 'rubika liyaquat', 'id': '1062742964'}]"
1723,maintain discipline parliament claim super power honorable pm sir,en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
1724,mujhe ye samajh nahi aa raha milne ke baad bhi parliament discipline maintain nahi kar paayi bengal xenocide bhi sarkar kumbh karan ki mind soyi rahi,hi,[]
1725,thoda lakh waali information ko correct karo nice day,tl,[]
1726,bhai jis tarah se tum bjp non bjp waalo se sawal karte ho kya humare one shri shri duggal sahab bhi karte accha lagta,hi,"[{'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
1727,understand miss would government suppress voice star campaigner,en,"[{'screen_name': 'preetinegi_', 'name': 'preeti negi journalist', 'id': '770546984990093313'}]"
1728,kya tweetu sultan baar bhi apne haath khade karega kashmir issue ko leke,hi,[]
1729,lagta hai soros chaccha ko bhi lagta hai aur pm aur ke star campaigner hai,hi,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}]"
1730,oops liberanduo ka rona dhona jab sarkar aur twitter ke bitch disoom disoom chal rahi ho ye kaise kaha jaa sakta govt ne account suspend karaya hai aur mujhe ye samjh nahi aa raha hai kaun apne star campaigner ka account delete karwata hai,hi,[]
1731,face tears joy face tears joy,und,[]
1732,wish remove next target pm removal,en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
1733,provide proper evidence heir proper public prosecutor,en,[]
1734,rajya sabha bill pass matlab kaam ban gaya,hi,[]
1735,jo madarsachap followers ko sunna pasand hai mohtarma vo hi bolengi,et,[]
1736,mohtarma aapko khud lawyer banke jaana chahiye tha yaa aap kisi lawyer ko heir karti behtar hota ab bechare aapke madarsachap followers ko jo sunna suit karta hai aap vo hi bolengi,hi,[]
1737,jaise karti hi nahi kasam se aaj kal congressiyo ke pass muddo ka akal pada hua hai kher burnol moment ke maze lo,hi,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
1738,ab poster usi ke hi hai protest,en,[]
1739,pm hm entire cabinet sleeping,en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}]"
1740,way constitution mentioned internet comes human rights aur vaise bhi bina tower ke internet kaha se laaoge jab tower hi tod diya,en,[]
1741,involve roits violence basically internet must shut barricats must put according human rights much security,en,[]
1742,kya swami ji aajkal party ke itne bure din chal rahe hai ki ab bjp ki jagha bhakti se competition chal riya hai,hi,[]
1743,afsos kuch pidit maansikta waale isme bhi kamiyan nikalne lage hue hai ji,hi,"[{'screen_name': 'sheerin_sherry', 'name': 'sheerin', 'id': '998022864686075904'}]"
1744,hope also able organize olympics future,en,[]
1745,,hi,"[{'screen_name': 'farah17khan', 'name': 'farah khan', 'id': '1489618351'}]"
1746,rt reasons leftists hate check mark button successful young age check mark button olympic gold medalist check mark button indian army background,en,"[{'screen_name': 'rishibagree', 'name': 'rishi bagree', 'id': '147994804'}]"
1747,correct,en,[]
1748,haircut really look good miss negi,hi,"[{'screen_name': 'preetinegi_', 'name': 'preeti negi journalist', 'id': '770546984990093313'}]"
1749,,hi,[]
1750,,hi,[]
1751,pradetor press,hi,[]
1752,face tears joy face tears joy,und,[]
1753,rt pleasure official residence th birthday wishing happy birthday,en,"[{'screen_name': 'nbirensingh', 'name': 'n.biren singh', 'id': '841609973687762944'}, {'screen_name': 'mirabai_chanu', 'name': 'saikhom mirabai chanu', 'id': '997046099088166912'}]"
1754,waha waha,tl,[]
1755,,hi,[]
1756,,hi,[]
1757,,hi,[]
1758,rt subedar neeraj chopra rajputana rifles indian army thank making nation proud folded hands sports medal,en,"[{'screen_name': 'majorgauravarya', 'name': 'major gaurav arya (retd)', 'id': '758859344561569792'}]"
1759,face tears joy face tears joy,hi,[]
1760,burnol moment send burnol resident,en,"[{'screen_name': 'deepikasrajawat', 'name': 'deepika singh rajawat (kashir koor)', 'id': '993691237235519490'}]"
1761,,hi,[]
1762,arrange burnol left ecosystem,en,[]
1763,ye phone karne tax payer ka paise kaise waste hote hai ji,en,[]
1764,madam bhk ka rona dhona alag hi level ka hai,hi,"[{'screen_name': 'rohini_sgh', 'name': 'rohini singh', 'id': '267861878'}]"
1765,give priority upto english language helpful speak world make certificate knowledge,en,[]
1766,waiting watch,en,"[{'screen_name': 'palkisu', 'name': 'palki sharma', 'id': '49923337'}]"
1767,,hi,"[{'screen_name': 'neeraj_chopra1', 'name': 'neeraj chopra', 'id': '870956816737345537'}]"
1768,,hi,"[{'screen_name': 'mimansa_zee', 'name': 'mimansa malik', 'id': '1402100124'}, {'screen_name': 'zeenews', 'name': 'zee news', 'id': '461841349'}]"
1769,,hi,[]
1770,sahi hai miss negi,in,[]
1771,nitish bharadwaj saurav jain,hi,[]
1772,oops bhikari also wants importance worry send ok,en,[]
1773,importance,hi,[]
1774,ye baat vo keh rahe hai jinki khud ki state govt apne cm ka face use kar rahi hai,et,[]
1775,faisla sarhaniye hai lekin aapse nivedan hai kisi cricketer ke naam pe motera stadium ka naam rakhe,hi,[]
1776,agree,en,[]
1777,vo hi baat hai bhai,hi,[]
1778,,hi,"[{'screen_name': 'sanjaynirupam', 'name': 'sanjay nirupam', 'id': '20427494'}]"
1779,face tears joy face tears joy bill dhadalle se pass ho rahe hai,en,[]
1780,oops jeetega bicholiya kamal karti ho ab bicholiye ke dum pe chunav jeetegi party,hi,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
1781,appreciate decision liberal pil removing month august,en,[]
1782,liberanduo,es,[]
1783,,hi,[]
1784,,hi,[]
1785,hmm hapiest state face tears joy face tears joy,en,[]
1786,years abrogation article propaganda western media glorify baghdadi scholar watch,en,"[{'screen_name': 'wionews', 'name': 'wion', 'id': '711760467383877632'}, {'screen_name': 'palkisu', 'name': 'palki sharma', 'id': '49923337'}]"
1787,appreciate request please spend money improve sports,en,[]
1788,remembering sushma ji,in,[]
1789,rt win medal think something bigger made indians proud inspired milli,en,"[{'screen_name': 'sjoerdmarijne', 'name': 'sjoerd marijne', 'id': '216809117'}]"
1790,rt gm log kya kahenge killed dreams anything else world,en,"[{'screen_name': 'vivekagnihotri', 'name': 'vivek ranjan agnihotri', 'id': '16404141'}]"
1791,india sikularism,en,[]
1792,threat means tmc ko vote varna nd may ko kya hua remember,en,[]
1793,th august means direct action day day declaring khela hobe diwas means threat non tmc voters,en,[]
1794,asking,hi,"[{'screen_name': 'majorgauravarya', 'name': 'major gaurav arya (retd)', 'id': '758859344561569792'}, {'screen_name': 'vaibhavup65', 'name': 'vaibhav singh', 'id': '1209882188772020225'}]"
1795,played well,en,[]
1796,also sentiment,en,[]
1797,chaccha bhi yahi keh rahe hai,hi,[]
1798,burhan wani aur uske aka hi desh bhakt hai,hi,[]
1799,dear suspend violation policy also suspend account spreading hate brahamans,en,"[{'screen_name': 'twitterindia', 'name': 'twitter india', 'id': '103770785'}, {'screen_name': 'theskindoctor13', 'name': 'the skin doctor', 'id': '797720168713441280'}]"
1800,sir many post always violet twitter rules regulations unfortunately non left like account suspended,en,"[{'screen_name': 'twitter', 'name': 'twitter', 'id': '783214'}, {'screen_name': 'theskindoctor13', 'name': 'the skin doctor', 'id': '797720168713441280'}]"
1801,jeetna hi tha proud moment us,en,[]
1802,punished outrage brahmans priests,en,[]
1803,forget md saleem,en,[]
1804,actually post outrage rape victim brahmans targeted post names culprits radhey shyam yrs kuldeep singh yrs md saleem yrs laxmi narayan yrs,en,[]
1805,,hi,[]
1806,good morning ji,en,"[{'screen_name': 'nidhijourno', 'name': 'nidhi chaturvedi', 'id': '798413594882871296'}]"
1807,problem mr urf problem selective outrage hope hashtage must daughters life matter instead life matter,en,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
1808,ab circus jaana band watching pakistani pagalpanti show,en,[]
1809,seconds silence pav pav bomb abrogation article,en,[]
1810,kashmir karte karte aaj pm resident bhi rent pe chala gaya hai mohtarma kashmiriyon ko paalaoge kaise,hi,[]
1811,ji history written left islamists etc mass murderer invaders suppose hero,en,[]
1812,people sikular finding caste crime understand highlight crime crime outrage special community victim,en,[]
1813,really necessary find caste crime,en,[]
1814,podcast wala na,pl,[]
1815,dalit,tl,[]
1816,,hi,[]
1817,,hi,[]
1818,mamla samvedan hai ji bina caste ko mention kiye kya inki paachan shakti nishkriye ho jaati hai,hi,"[{'screen_name': 'jyotsnabedi', 'name': 'jyotsna bedi(ज्योत्स्ना बेदी)🇮🇳', 'id': '1110335172'}]"
1819,ji caste mention karna zaroori tha,hi,[]
1820,rt secret proud moment indians one truly hurts china adding element,en,"[{'screen_name': 'itsshubhangi', 'name': 'shubhangi sharma', 'id': '1037431008'}]"
1821,communists kabhi apne baap ke sage nahi hue,hi,[]
1822,chaccha bahut acchi pragati chal rahi hai pakistan ki,hi,[]
1823,clapping hands clapping hands,und,[]
1824,face tears joy face tears joy,und,[]
1825,still democracy india,en,[]
1826,social media pe trend kar raha hai aunty aap videsh baithke tweet nahi kar rahi kyoki desh aajkal democracy haiye hi nahi,hi,"[{'screen_name': 'riarevealed', 'name': 'ria', 'id': '135848667'}]"
1827,bhai kisano ki tarah rail aur sadak kaam karna padega,hi,[]
1828,,hi,[]
1829,rt khalistan olympic team face tears joy rolling floor laughing,fi,"[{'screen_name': 'askanshul', 'name': 'anshul saxena', 'id': '318673863'}]"
1830,,und,[]
1831,ccp,und,[]
1832,rt first bring imaginary issue disrupt parliament force adjournments hold parliament ransom sna,en,"[{'screen_name': 'rishibagree', 'name': 'rishi bagree', 'id': '147994804'}]"
1833,duggal sahab lagta hai aajkal taraf se laat pad rahi hai isliye frustrated tweet bahut aa rahe hai,hi,[]
1834,want say biased,en,[]
1835,rt habit commie marxistt rascoolss govt team christianss amp mujlimss destroy hindu festival,en,"[{'screen_name': 'chowkidarchokra', 'name': 'chokra chowkidar', 'id': '1236214237799878656'}]"
1836,showing st may data one present data janab aap kab se unofficial spokesperson ban gaye kerala govt,en,[]
1837,favorite friendship song,en,[]
1838,,und,[]
1839,,hi,[]
1840,,en,"[{'screen_name': 'hananyanaftali', 'name': 'hananya naftali', 'id': '619400667'}]"
1841,congratulations proud,en,"[{'screen_name': 'pvsindhu1', 'name': 'pvsindhu', 'id': '2720868859'}]"
1842,congratulations,en,[]
1843,,hi,[]
1844,still secular,en,[]
1845,,hi,[]
1846,,hi,"[{'screen_name': 'bigbrother_27', 'name': 'varun sharma', 'id': '2889307990'}, {'screen_name': 'iamdeepikayadav', 'name': 'deepika yadav', 'id': '1261574782535024641'}]"
1847,,hi,"[{'screen_name': 'sushantbsinha', 'name': 'sushant sinha', 'id': '88199384'}, {'screen_name': 'tnnavbharat', 'name': 'times now navbharat', 'id': '927426236137201664'}]"
1848,congratulations miss negi,en,[]
1849,live life like party worker ravi shankar prasad prakash javdekar live,en,[]
1850,babul supriyo came politics time bjp contesting lok sabha elections getting ministerial post winning election big deal loosing ministerial post according big blow vip status,en,[]
1851,rt let raw collect data heavens sakes india part much larger global realpolitik cia snooping,en,"[{'screen_name': 'ashajadeja325', 'name': 'asha jadeja motwani 🇮🇳🇺🇸', 'id': '44699176'}]"
1852,like,en,"[{'screen_name': 'yashwantsinha', 'name': 'yashwant sinha', 'id': '856530759116402690'}]"
1853,isi ch yappe waale statement ki wajha se left wing waalo ko sunna band kar diya logo ne except anti modi sentiments waalo ko chodke thoda aisi jaghao ke baare padha karo english word bolne se chaudhary nahi ban jaaoge,hi,[]
1854,duggal sahab mbbs kuch jyada hi bhaukhlaaye hue hai,hi,[]
1855,duggal sahab mbbs kuch aur hi keh rahe hai,in,[]
1856,ke article kuch aur hi keh rage hai death reporting,en,"[{'screen_name': 'theprintindia', 'name': 'theprintindia', 'id': '2930935453'}]"
1857,know reason leaving really stupidity loosing ministerial post reason,en,[]
1858,babul da think loosing ministerial post insult hurt think responsibility party strong heard bjp govt party run together,en,[]
1859,rt apt grinning face smiling eyes rolling floor laughing,und,"[{'screen_name': 'iamdeepikayadav', 'name': 'deepika yadav', 'id': '1261574782535024641'}]"
1860,,hi,[]
1861,chod diya pe swagat hai,hi,"[{'screen_name': 'timesnow', 'name': 'times now', 'id': '240649814'}]"
1862,samjhana bekar,hi,[]
1863,competition nota,en,[]
1864,face tears joy face tears joy clapping hands clapping hands,und,[]
1865,haye allah,tr,[]
1866,first improve language ok hungama maine bhi dekha hai naarebaazi maine bhi dekhi hai lekin mantri ke haath se kagaz chinke fadna yaa sadan discussion naa hona ye pehli baar dekha hai agar mere sabd aapko suit nahi karte main shama prarthi bilkul nahi hu,hi,[]
1867,never seen parliament continuously adjourned mp tore papers minister,en,[]
1868,mam get logic,en,[]
1869,kashmiri pandit hindu hai naa yaa vo braham hai isliye hindu nahi maante,hi,[]
1870,bhaang pi ke tweet kar raha hai kya,hi,[]
1871,according huriyat burhan wani normal citizen j amp k,en,[]
1872,kamal karte ho duggal sahab aisa dimaag laate kaha se ho matlab joining kerala years recent post violence bengal rise bhindrawala punjab burhani aur huriyat sab ek particular ideology ki fictional story hai,tl,[]
1873,research kar lo bhi laashe ganga beh rahi thi,hi,[]
1874,recent,hi,[]
1875,,hi,[]
1876,,hi,[]
1877,ye kab ka hai,hi,[]
1878,thinking national media covering news finally thank ji team,en,"[{'screen_name': 'zee_hindustan', 'name': 'zee hindustan', 'id': '3989159413'}]"
1879,netaji leftist communist difference,en,[]
1880,implement,en,[]
1881,ji son cute post pic much,en,[]
1882,bhale hi aap kitna hi govt ko criticize kar lo lekin ye baat bhi public ko samjhana zaroori hai jaha sarkar fail rahi hai hum us mudde ko solve kar sakte hai tabhi aap pm ko hata sakte ho,hi,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
1883,jab tak adhyaksh nahi badalta yaa koi non gandhi party ka president nahi banta tab tak difficult hai pm ko chunav harana,hi,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
1884,fault line fixed unfortunately want fix dynastic politics people want pm india many criticism pm even close fight seats,en,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}]"
1885,,hi,[]
1886,nima ad,et,[]
1887,nima,et,[]
1888,hungama karna,in,[]
1889,center responsible cm superstar,en,[]
1890,reality communists,en,[]
1891,discuss fault lines opposition like fault,en,[]
1892,face tears joy face tears joy,und,[]
1893,important thing bjp bjd main competitive party state still working together behaving like,en,"[{'screen_name': 'mamataofficial', 'name': 'mamata banerjee', 'id': '2526794479'}]"
1894,clean water able drink without using pure aquaguard,en,[]
1895,aisa hai mere mungeri lal tum maa bete party se pehle vida lo jab tum dono party ho pm hi lagatar chunav jeetenge,hi,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
1896,failed convince people seats lok sabha close fight result poor,en,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}, {'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
1897,many criticism people still voting leadership,en,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
1898,kyoki abhi bhi uspe research chal rahi hai let final result sindhu saraswati civilization,hi,[]
1899,mughals,en,[]
1900,watch,en,"[{'screen_name': 'dn_thakur_ji', 'name': 'devkinandan thakur ji', 'id': '440784506'}]"
1901,rt,hi,"[{'screen_name': 'rock_on_nishant', 'name': 'nishant chaturvedi', 'id': '1250693233706856448'}, {'screen_name': 'preetinegi_', 'name': 'preeti negi journalist', 'id': '770546984990093313'}, {'screen_name': 'zee_hindustan', 'name': 'zee hindustan', 'id': '3989159413'}, {'screen_name': 'nirajnews', 'name': 'niraj singh', 'id': '73594987'}, {'screen_name': 'shamsherslive', 'name': 'shamsher singh 🇮🇳', 'id': '3244313588'}, {'screen_name': 'pashupati2207', 'name': 'pashupati sharma', 'id': '3304312135'}, {'screen_name': 'preetinegi_', 'name': 'preeti negi journalist', 'id': '770546984990093313'}]"
1902,,hi,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]"
1903,,hi,"[{'screen_name': 'preetinegi_', 'name': 'preeti negi journalist', 'id': '770546984990093313'}]"
1904,,hi,[]
1905,many attractive places rather taj mahal symbol slavery think first country made invaders hero,en,[]
1906,war unki aatma ko shanti pradan kare,hi,[]
1907,many tourist destination unknown read harappa civilization,en,[]
1908,,hi,[]
1909,,hi,[]
1910,,hi,[]
1911,left ecosystem known suppress opposing voice crying democracy,en,[]
1912,bahut bade fan ho ji ke,in,"[{'screen_name': 'preetinegi_', 'name': 'preeti negi journalist', 'id': '770546984990093313'}]"
1913,pensive face pensive face better luck next time,en,[]
1914,ye tasveer humari cute aur pyari si anchor ki hai,hi,[]
1915,anti modi people boycott jaise logo ki haalat aisi hai naa hajam kar paa rahe hai aur naa nikal paa rahe hai,hi,"[{'screen_name': 'dominos', 'name': ""domino's pizza"", 'id': '31444922'}, {'screen_name': 'khanumarfa', 'name': 'arfa khanum sherwani', 'id': '113571686'}, {'screen_name': 'ashoswai', 'name': 'ashok swain', 'id': '70355674'}, {'screen_name': 'missionambedkar', 'name': 'mission ambedkar', 'id': '1227214300260945920'}]"
1916,people want vote party ab kise hi main samjha raha hu,en,[]
1917,main soch raha tha akhir pyare se haseen mukhde ka raaz kya hai lekin koi idea aa hi nahi raha hai,hi,[]
1918,rt jawans assam police died assam mizoram border clash states bjp nda govts even today many indian states h,en,"[{'screen_name': 'askanshul', 'name': 'anshul saxena', 'id': '318673863'}]"
1919,god bless,en,[]
1920,pakistan ek cake hai jisko hisso katna hi hoga,hi,[]
1921,kya bhai ji jaan leke hi manoge,hi,"[{'screen_name': 'askanshul', 'name': 'anshul saxena', 'id': '318673863'}, {'screen_name': 'ravishndtv', 'name': 'ravish kumar', 'id': '47595335'}]"
1922,save bengal,lt,[]
1923,face tears joy face tears joy sirf bhik hi maangh sakta hai main allah miya se dua karunga inhe lambe time tak pm banake rakhe,hi,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]"
1924,rt statements political rallies went west bengal moving towards uttar pradesh fo,en,"[{'screen_name': 'anopenletter001', 'name': 'an open letter 😷', 'id': '950695755244695552'}]"
1925,pm ke dimaag kya chal raha hai meri samajh ke bilkul hai,hi,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
1926,dekhte hai agla cm kaun hoga,in,[]
1927,bilkul hona chahiye,hi,[]
1928,get ready attack,en,[]
1929,waiting final result,en,[]
1930,,hi,[]
1931,unfortunately dhruv rathee squad ke online gundo ko personal level pe abuse kiya ye squad bana hi hai opponent ke channel band karne ke liye,en,"[{'screen_name': 'karolinagoswami', 'name': 'karolina goswami', 'id': '771929710993502208'}]"
1932,jo log democracy khatre hai freedom expression nahi tarah ke raag jo din raat alapte rehte hai vo hi sabse jyada dusro ka muh band karne lage rehte hai recently ne ek video banaya tha ke happiness report ke upar,et,"[{'screen_name': 'indiaindetails', 'name': 'india in details', 'id': '771931953117429762'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
1933,see tomorrow ms sweet dream,en,"[{'screen_name': 'iamdeepikayadav', 'name': 'deepika yadav', 'id': '1261574782535024641'}]"
1934,maali,et,[]
1935,face tears joy face tears joy,und,[]
1936,duggal sahab ko advice hai vo bhi free ki mazak aisa karo jisme mazak banane wale ka mazak ude naa ki khud ki jealous bahar aaye,hi,"[{'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
1937,true,en,[]
1938,add gandhi uncle also,en,[]
1939,face tears joy face tears joy,und,[]
1940,vaise video dekha nahi hai ab agar kehte ho govt implement ucc yahi chiz us time bhi kahi thi govt article nahi hatayegi well video dekhne ke baad pata chalega support ucc waiting implement,en,[]
1941,aisa hai publicity sabhi karte hai even ke party supremo ji bhi ab agar publicity se itni dikkat hai jo tweet kar raha hai pehle unki party ke log aisi harqate band kare ok guru poornima ki hardik subhkamnaye,hi,"[{'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}, {'screen_name': 'arvindkejriwal', 'name': 'arvind kejriwal', 'id': '405427035'}]"
1942,bhaiya maze lo mujhe inka meltdown bade maze de raha hai,ro,[]
1943,face tears joy face tears joy,und,[]
1944,well mr rathee aapki jalan aapko mubarak burnol chahiye ho germany send kar dunga without informing julie bhabi,in,[]
1945,bhai sahab ki jealous kabhi khatam hi nahi hoti kher jalna inki adat hai,hi,[]
1946,oops jealous jealous chal raha hai rathee ji jealous sehat ke liye haanikarak hai,hi,[]
1947,trend,hi,[]
1948,face tears joy face tears joy,und,[]
1949,rt st visit chinese president tibet years xi jinping visited projects amp sites barely km border,en,"[{'screen_name': 'palkisu', 'name': 'palki sharma', 'id': '49923337'}]"
1950,didi cm pad tyag kar center ki politics aa rahi hai,in,"[{'screen_name': 'mamataofficial', 'name': 'mamata banerjee', 'id': '2526794479'}]"
1951,make correct mic terrorism religion,en,[]
1952,also like nickname pappu became president,en,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}, {'screen_name': 'sherryontopp', 'name': 'navjot singh sidhu', 'id': '1320600308'}, {'screen_name': 'incpunjab', 'name': 'punjab congress', 'id': '2940723738'}]"
1953,hafiz saheed criticize pm terrorist,en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
1954,ji apologize statement called farmers really mawali,en,[]
1955,,hi,[]
