,tweet,language
1518,reviewed preparedness cyclone tauktae including ensuring essential supplies continuing covid fight praying everyone safety well,en
1519,discussed number issues today review meeting covid including scaling testing areas high tpr preparing localised containment strategies augmenting health capacities rural areas ramping speed vaccination,en
1520,,hi
1521,,hi
1522,,hi
1523,th instalment released watch,en
1524,special occasion basava jayanthi bow jagadguru basaveshwara noble teachings particularly emphasis social empowerment harmony brotherhood compassion continue inspire several people,en
1525,,hi
1526,,hi
1527,best wishes auspicious occasion eid ul fitr praying everyone good health well powered collective efforts may overcome global pandemic work towards furthering human welfare eid mubarak,en
1528,saddened demise times group chairperson smt indu jain ji remembered community service initiatives passion towards india progress deep rooted interest culture recall interactions condolences family om shanti,en
1529,saddened demise prof tiken singh president remembered hardworking karyakarta strengthened party manipur active many social service initiatives condolences family supporters om shanti,en
1530,,gu
1531,,hi
1532,reviewed different aspects relating covid situation includes different sources oxygen availability supply medicines across nation,en
1533,pm cares lakh units oxycare systems procured system developed drdo several benefits,en
1534,,bn
1535,shri homen borgohain remembered rich contributions assamese literature journalism works reflected diverse aspects assamese life culture saddened passing away condolences family admirers om shanti,en
1536,international nurses day day express gratitude hardworking nursing staff forefront fighting covid sense duty compassion commitment towards healthy india exemplary,en
1537,discussed pandemic situation friend lyonchhen conveyed appreciation solidarity prayers expressed leaders people bhutan india bhutan friendship truly special continue fight crisis together,en
1538,challenging situation scientists innovators always risen occasion worked mitigate challenge last year worked industriously fight covid appreciate spirit remarkable zeal,en
1539,national technology day salute hardwork tenacity scientists passionate technology remember pride pokhran tests demonstrated india scientific technological prowess,en
1540,valued colleague ji helm pro people pro development administration last five years contribution towards assam progress strengthening party state immense,en
1541,congratulations ji ministers took oath today confident team add momentum development journey assam fulfil aspirations people,en
1542,,or
1543,saddened demise mp shri raghunath mohapatra ji made pioneering contributions world art architecture culture remembered contributions towards popularising traditional crafts thoughts family admirers om shanti,en
1544,saddened demise ina veteran lalti ram ji courage contributions india freedom struggle never forgotten recall interactions greats like left indelible mark india history,en
1545,,hi
1546,,hi
1547,tagore jayanti bow great gurudev tagore may exemplary ideals keep giving us strength inspiration build india dreamt,en
1548,,bn
1549,thank leaders eu member states continued commitment strengthening relationship india also thank friend prime minister initiative according high priority india portuguese presidency eu council,en
1550,collaboration essential stopping covid pandemic ensuring sustainable inclusive recovery digital greener world,en
1551,stronger partnership essential achieving peace prosperity peoples welcomed resumption negotiations trade investment agreements well new connectivity partnership,en
1552,taking forward commitment transform india eu relationship global good virtual interaction leaders eu member states presidents india eu leaders meeting,en
1553,,gu
1554,spoke friend thank australia solidarity support india fight pandemic agreed importance ensuring affordable equitable access vaccines medicines discussed possible initiatives regard,en
1555,would like congratulate shri n rangasamy ji taking oath puducherry cm best wishes tenure ahead,en
1556,congratulations thiru sworn tamil nadu chief minister,en
1557,,hi
1558,jal thal nabh armed forces left stone unturned strengthening fight covid,en
1559,rt fighting invisible enemy mod response covid surge sensing emergency situation whole government,en
1560,,gu
1561,reviewed various aspects covid response states districts including ongoing vaccination drive augmenting health capacities,en
1562,,hi
1563,,hi
1564,good see healthcare workers nurses set example reducing vaccine wastage reducing vaccine wastage important strengthening fight covid,en
1565,congratulations mamata didi taking oath west bengal chief minister,en
1566,,ml
1567,,ml
1568,saddened demise grace rev dr philipose mar chrysostom mar thoma valiya metropolitan remembered rich theological knowledge many efforts remove human suffering condolences members malankara mar thoma syrian church,en
1569,discussed ongoing cooperation covid pandemic reiterated commitment ambitious climate action meet paris goals run cop,en
1570,welcomed launch enhanced trade partnership roadmap comprehensive fta target double bilateral trade also agreed upon several new initiatives health technology energy etc,en
1571,productive virtual summit friend uk pm adopted ambitious roadmap elevating india uk ties comprehensive strategic partnership,en
1572,jagmohan ji demise monumental loss nation exemplary administrator renowned scholar always worked towards betterment india ministerial tenure marked innovative policy making condolences family admirers om shanti,en
1573,took stock various covid related initiatives indian navy,en
1574,series decisions increase availability medical personnel strengthen fight covid,en
1575,spoke president eu commission thanked eu support assistance india covid response discussed india eu leaders meeting may confident meeting provide new momentum strategic partnership,en
1576,thank people puducherry blessing nda humbled serve people fulfil dreams karyakartas made outstanding efforts work among people elaborate agenda good governance,en
1577,,bn
1578,,ta
1579,,bn
1580,,ml
1581,thank people karnataka maharashtra gujarat rajasthan uttarakhand blessing bjp various polls party keep working people welfare gratitude bjp karyakartas untiring determination,en
1582,people assam blessed nda development agenda pro people track record government state thank people assam blessings appreciate hard work nda karyakartas untiring efforts serving people,en
1583,would like thank people tamil nadu supported nda assure people tamil nadu keep working towards state welfare popularise glorious tamil culture applaud karyakartas hardwork,en
1584,congratulations thiru victory tamil nadu assembly elections shall work together enhancing national progress fulfilling regional aspirations defeating covid pandemic,en
1585,gratitude people kerala supported party elections appreciate efforts industrious party karyakartas continue serving people state strengthen party grassroots level,en
1586,would like congratulate shri ldf winning kerala assembly elections continue working together wide range subjects ensure india mitigates covid global pandemic,en
1587,would like thank sisters brothers west bengal blessed party negligible presence earlier bjp presence significantly increased bjp keep serving people applaud every karyakarta spirited effort polls,en
1588,congratulations mamata didi win west bengal centre continue extend possible support west bengal government fulfil people aspirations also overcome covid pandemic,en
1589,order ramp oxygen supplies government working converting nitrogen plants oxygen plants potential industries current nitrogen plants could spared identified amp converted,en
1590,took stock usage gaseous oxygen produced industry medical purposes adjacent temporary hospitals,en
1591,pained loss lives due fire hospital bharuch condolences bereaved families,en
1592,today gujarat maharashtra mark statehood days states home outstanding people made landmark contributions national growth may states fight covid successfully may people states blessed good health,en
1593,prayed gurudwara sis ganj sahib today never forget life ideals supreme sacrifice sri guru teg bahadur ji,en
1594,,pa
1595,,pa
1596,special occasion th parkash purab bow sri guru teg bahadur ji widely respected globally courage efforts serve downtrodden refused bow tyranny injustice supreme sacrifice gives strength motivation many,en
1597,chaired meeting working various empowered groups reviewed empowered groups looking various aspects covid relief helping people,en
1598,reviewed covid situation council ministers meeting discussed various steps undertaken including coordination states augmenting medical capacities boosting oxygen availability,en
1599,rohit sardana left us soon full energy passionate india progress kind hearted soul rohit missed many people untimely demise left huge void media world condolences family friends admirers om shanti,en
1600,shri soli sorabjee outstanding lawyer intellectual law forefront helping poor downtrodden remembered noteworthy tenures india attorney general saddened demise condolences family admirers,en
1601,praying good health fast recovery rajasthan cm shri ji wife smt sunita ji,en
1602,reviewed efforts taken indian army fight covid,en
1603,last phase west bengal elections takes place today line covid protocols call upon people cast vote enrich festival democracy,en
1604,add momentum strong strategic partnership president putin agreed establish ministerial dialogue foreign defence ministers,en
1605,also reviewed diverse bilateral cooperation especially area space exploration renewable energy sector including hydrogen economy cooperation sputnik v vaccine assist humanity battling pandemic,en
1606,excellent conversation friend president putin today discussed evolving covid situation thanked president putin russia help support india fight pandemic,en
1607,lakh portable oxygen concentrators procured psa oxygen plants sanctioned pm cares improve access oxygen specially district hqs tier cities,en
1608,took stock ongoing efforts indian air force mitigate covid situation iaf focussing various aspects covid relief work helping many citizens across nation,en
1609,,gu
1610,spoke assam cm shri ji regarding earthquake parts state assured possible help centre pray well people assam,en
1611,shri manoj das distinguished noted educationist popular columnist prolific writer made rich contributions english odia literature leading exponent sri aurobindo philosophy pained demise condolences family om shanti,en
1612,three meetings empowered groups discussed oxygen situation ways scale capacities creating medical infrastructure ways deepen awareness covid protocols,en
1613,good conversation highness amir qatar today thanked highness solidarity offer support india fight covid also conveyed gratitude care provided indian community qatar,en
1614,,hi
1615,,gu
1616,discussion also underscored importance smooth efficient supply chains vaccine raw materials medicines india us healthcare partnership address global challenge covid,en
1617,fruitful conversation today discussed evolving covid situation countries detail thanked president biden support provided united states india,en
1618,reviewed work done armed forces combatting covid including efforts enhance medical capacities utilising human resources,en
1619,spoke mizoram cm mr zoramthanga took stock situation arising due forest fires parts state assured possible support centre overcoming crisis pray safety wellbeing people mizoram,en
1620,spoke pm japan phone reviewed progress various ongoing bilateral initiatives also discussed cooperation diverse areas including high technology skill development fighting covid pandemic together,en
1621,seventh phase west bengal elections takes place today urging people exercise franchise follow covid related protocols,en
1622,,hi
1623,oxygen plants every district ensure adequate oxygen availability important decision boost oxygen availability hospitals help people across nation,en
1624,tune april,en
1625,,hi
1626,high level meeting key decisions waiving customs duty oxygen oxygen related equipment amp covid vaccines taken,en
1627,addressing programme watch,en
1628,today special occasion distribution e property cards svamitva scheme begins lakh property owners given e property cards watch noon,en
1629,earlier today met leading oxygen manufacturers country discussed efforts scale oxygen supply wake prevailing covid situation,en
1630,addressing virtual rally west bengal elections,en
1631,discussed covid situation chief ministers states seeing surge infections discussed steps taken strengthen fight pandemic,en
1632,tomorrow chairing high level meetings review prevailing covid situation due would going west bengal,en
1633,today high level meet reviewed situation relating oxygen supply ways boost oxygen availability coming days,en
1634,condolences shri sitaram yechury ji family tragic untimely demise son ashish om shanti,en
1635,saddened passing away maulana wahiduddin khan remembered insightful knowledge matters theology spirituality also passionate community service social empowerment condolences family countless well wishers rip,en
1636,people west bengal voting elect new assembly sixth phase today urging whose seats polling exercise franchise,en
1637,praying well swift recovery adhir da,en
1638,,mr
1639,tragedy hospital nashik oxygen tank leakage heart wrenching anguished loss lives due condolences bereaved families sad hour,en
1640,rt advisory pm today dr randeep guleria director aiims delhi dr devi shetty chairman narayana health dr naresh trehan c,en
1641,,bn
1642,shri shankha ghosh remembered contributions bengali indian literature works widely read admired saddened demise condolences family friends om shanti,en
1643,best wishes civil servants occasion civil services day different terrains across different sectors working tirelessly help citizens enhance national progress may keep serving nation zeal,en
1644,,hi
1645,,hi
1646,compassionate gesture tata group together people india fight covid,en
1647,addressing nation covid situation,en
1648,wishing best health quick recovery senior congress leader shri anand sharma ji,en
1649,pray good health quick recovery lok sabha mp shri ji,en
1650,extensive interaction pharma industry leaders indian industry worked spirit cooperation made fight pandemic even effective efforts laudatory,en
1651,numerous key decisions taken morning high level meeting vaccination together defeat covid global pandemic,en
1652,wishing former prime minister dr manmohan singh ji good health speedy recovery,en
1653,discussed prevailing covid situation leading doctors medical experts india proud efforts doctors nurses medical staff continue strengthening fight global pandemic,en
1654,demise professor g venkatasubbaiah left huge void kannada literature prolific writer thinker made many efforts popularise kannada passionate work inspired many youngsters condolences family admirers om shanti,en
1655,,hi
1656,,hi
1657,,hi
1658,reviewed preparedness handle ongoing covid situation aspects relating medicines oxygen ventilators vaccination discussed like last year successfully fight covid even greater speed coordination,en
1659,,hi
1660,,hi
1661,,hi
1662,saddened passing away shri kj shethna ji leading lawyer legal scholar addition contribution legal field also forefront many community service initiatives thoughts family well wishers sad hour,en
1663,speaking gangarampur,in
1664,,und
1665,pay homage respected former pm shri chandra shekhar ji jayanti respected across party lines simplicity commitment social empowerment,en
1666,untimely demise noted actor vivek left many saddened comic timing intelligent dialogues entertained people films life concern environment society shone condolences family friends admirers om shanti,en
1667,,hi
1668,,hi
1669,polls taking place different parts country urge voters seats polling today vote record numbers strengthen festival democracy,en
1670,,bn
1671,urging voting today fifth phase west bengal elections vote large numbers first time voters particular exercise franchise,en
1672,,hi
1673,,bn
1674,new year resolve new beginnings progress great land west bengal,en
1675,interacted governors states discuss covid situation vaccination ways spread awareness fighting pandemic,en
1676,greetings poyla boishakh shubho nabo barsho,hi
1677,,hi
1678,universal vision,hi
1679,addressing conference vice chancellors various universities,en
1680,happy vishu everyone,en
1681,happy odia new year,en
1682,bohag bihu greetings everyone,en
1683,best wishes special occasion puthandu,en
1684,bow great dr babasaheb ambedkar,hi
1685,interacted ceo extensive discussions role technology furthering human progress efforts investment opportunities india,en
1686,best wishes holy month ramzan,en
1687,addressing,en
1688,best wishes auspicious occasion baisakhi,en
1689,tributes martyred jallianwala bagh massacre courage heroism sacrifice gives strength every indian,en
1690,greetings cheti chand particularly sindhi community may special blessings lord jhulelal always remain upon us pray everyone wishes fulfilled coming year,en
1691,navreh greetings special occassion navreh praying year filled joy success also pray good health well everyone,en
1692,sajibu cheiraoba greetings people manipur best wishes happy healthy year ahead,en
1693,greetings gudi padwa,en
1694,,te
1695,,kn
1696,wishing everyone special occasion ugadi,en
1697,,hi
1698,,hi
1699,next days people across india going marking various festivals festivals showcase india diversity spirit ek bharat shreshtha bharat may special occasions spread happiness prosperity brotherhood across nation,en
1700,rt uniting world best strategic thinkers th edition kicks tomorrow pm ad,en
1701,,hi
1702,,hi
1703,,hi
1704,,hi
1705,,hi
1706,,hi
1707,,hi
1708,delighted barasat watch speech,en
1709,,hi
1710,,hi
1711,,hi
1712,scheduled caste,hi
1713,,hi
1714,amazing atmosphere kalyani west bengal choice watch,en
1715,speaking massive rally bardhaman,en
1716,topic feel discussed month inspiring life journey feel fellow indians must know share mygov namo app record message,en
1717,every district village town city west bengal unparalleled support bjp sharing yesterday highlights siliguri krishnanagar,en
1718,,gu
1719,,hi
1720,,hi
1721,,hi
1722,,hi
1723,,hi
1724,,hi
1725,,hi
1726,scheduled caste,hi
1727,,hi
1728,,hi
1729,speaking huge rally krishnanagar watch,en
1730,groundswell support watch siliguri,en
1731,th phase west bengal elections begin urging people voting today record numbers would especially request youth women vote large numbers,en
1732,,bn
1733,saddened hospital fire nagpur thoughts families lost lives praying injured recover earliest,en
1734,also reaffirmed commitment multilateralism agreed work closely common global challenges like covid climate change also collaborate indo pacific,en
1735,delighted co chair india netherlands virtual summit friend pm held fruitful discussions strengthening bilateral cooperation welcome strategic partnership water netherlands,en
1736,,hi
1737,blue revolution,hi
1738,,hi
1739,,hi
1740,,hi
1741,addressing india netherlands summit,en
1742,thoughts british people royal family passing away hrh prince philip duke edinburgh distinguished career military forefront many community service initiatives may soul rest peace,en
1743,weeks ago orakandi thakur bari shall always cherish blessed moments sharing speech gathering orakandi,en
1744,bow great sri sri harichand thakur jayanti life ideals continue give strength several people gave immense importance education social empowerment values reflected kind compassionate nature matua community,en
1745,launching hindi version odisha itihaas,en
1746,,hi
1747,utkal keshari harekrushna mahtab remembered great contributions odisha progress india freedom struggle passionate odisha culture honour release hindi version odisha itihaas tomorrow th april,en
1748,eligible,hi
1749,test track treat follow covid appropriate behaviour focus covid management,en
1750,rt inauguration high impact community development projects hicdps,en
1751,rt handing mw solar power plant solar power plant completed part solar pv democratizatio,en
1752,rt handing fast patrol vessel seychelles coast guard modern fully equipped naval ship fast patro,en
1753,rt joint e inauguration new magistrates court building seychelles state art building india fir,en
1754,speaking meeting chief ministers,en
1755,boosting friendship seychelles,en
1756,india pay fitting tribute great sri guru tegh bahadur ji th parkash purab,en
1757,adorable gesture grateful entire team,en
1758,young friend suhaan interesting question many relate,en
1759,,hi
1760,,hi
1761,good values,hi
1762,,hi
1763,,hi
1764,got second dose covid vaccine aiims today vaccination among ways defeat virus eligible vaccine get shot soon register,en
1765,think students get syllabus questions even got one pariksha pe charcha asked suggest ways make children inculcate right food habits answer,en
1766,part enjoyed answering cheerful divyanka question memory ways sharpen listen,en
1767,neel ananth kanyakumari shared secret seems free time even exams appreciate asked make best use free time said,en
1768,marks alone never determine success failure matters life interacted young friend shreyaan roy west bengal watch,en
1769,krishty saikia assam raised important point request parents connect children learn likes dislikes involving world reduce generation gap appreciate point view,en
1770,coronavirus made us realize take anyone granted forced us maintain social distancing also strengthened emotional bonding families discussed lessons learnt pandemic dharvi ahmedabad,en
1771,complementary strengths india us creatively collaborate agenda clean green technologies service planet,en
1772,excellent discussion us special presidential envoy climate passion commitment expedite climate action commendable,en
1773,production linked incentive scheme white goods air conditioners led lights yet another initiative strengthen movement create aatmanirbhar bharat,en
1774,scheme augment capacities important solar sector make india hub renewable energy,en
1775,join pariksha pe charcha,fr
1776,looking forward unique interaction youngsters parents teachers,en
1777,play eject stress lives phenomenal programme begins short watch,en
1778,parents teachers involved exam journey extremely positive influence time number parents teachers sent inputs questions record high,en
1779,yes programme entire family enjoy watching infact questions importance family supporting,en
1780,first ever virtual going exciting interaction covering diverse range topics could parent teacher something everyone let us make exams stress free watch tonight pm,en
1781,government india taking numerous measures including ayushman bharat pm janaushadhi yojana ensure people get access top quality affordable healthcare india also conducting world largest vaccination drive strengthen fight covid,en
1782,let us keep focus fighting covid taking possible precautions including wearing mask regularly washing hands following protocols time take possible steps boost immunity stay fit,en
1783,day reaffirm gratitude appreciation work day night keep planet healthy also day reiterate commitment supporting research innovation healthcare,en
1784,,hi
1785,,hi
1786,,hi
1787,,hi
1788,,hi
1789,,hi
1790,goal,hi
1791,,hi
1792,howrah mood clear time bjp watch,en
1793,,hi
1794,,hi
1795,,hi
1796,,hi
1797,,hi
1798,,hi
1799,,hi
1800,west bengal preferred choice bjp watch cooch behar,en
1801,addressing party karyakartas special occasion,en
1802,elections taking place assam kerala puducherry tamil nadu west bengal request people places vote record numbers particularly young voters,en
1803,,bn
1804,,bn
1805,,ml
1806,,ta
1807,,ta
1808,rt,hi
1809,happy met brilliant nambi narayanan ji film covers important topic people must know scientists technicians made great sacrifices country glimpses could see clips rocketry,en
1810,,hi
1811,new format several interesting questions wide range subjects memorable discussion brave parents teachers watch pariksha pe charcha pm th april,en
1812,,hi
1813,best wishes president alberto fern ndez argentina quick recovery covid,en
1814,reviewed covid vaccination related situation across country reiterated importance five fold strategy testing tracing treatment covid appropriate behaviour vaccination effective way fight global pandemic,en
1815,,hi
1816,,gu
1817,anguished demise former union minister shri digvijaysinh zala ji played active role gujarat national politics remembered community service passion towards environment condolences family om shanti,en
1818,greetings easter day remember pious teachings jesus christ emphasis social empowerment inspires millions across world,en
1819,,hi
1820,thoughts families martyred fighting maoists chhattisgarh sacrifices brave martyrs never forgotten may injured recover earliest,en
1821,,hi
1822,,hi
1823,,hi
1824,,hi
1825,speaking rally sonarpur,en
1826,euphoric atmosphere tarakeshwar watch,en
1827,,hi
1828,,hi
1829,,hi
1830,momentum,hi
1831,addressing rally tamulpur watch,en
1832,thank thiruvananthapuram,en
1833,bjp stands kerala bjp stands kerala great culture,en
1834,seven deadly sins udf ldf,en
1835,kerala politics witnessing historic churn sort churn seen lok nayak jp,en
1836,government cares everyone,en
1837,nda vision coastal development,en
1838,addressing rally wonderful city thiruvananthapuram,en
1839,speaking rally kanyakumari speech,en
1840,way rally kanyakumari caught glimpse majestic vivekananda rock memorial grand thiruvalluvar statue,en
1841,kerala voting nda time watch pathanamthitta,en
1842,dmk congress like self proclaimed custodians tamil culture actions words contradictory,en
1843,nda focus sectors madurai surrounding areas infrastructure irrigation investment,en
1844,mgr special relation southern tamil nadu inspired vision work fulfil dreams,en
1845,addressing rally great city madurai,en
1846,good friday reminds us struggles sacrifices jesus christ perfect embodiment compassion devoted serving needy healing sick,en
1847,prayed madurai meenakshi amman temple,en
1848,delighted back west bengal watch jaynagar,en
1849,,hi
1850,peace progress protection,hi
1851,,hi
1852,kokrajhar firmly nda watch speech,en
1853,popular across generations body work boast diverse roles endearing personality shri ji matter immense joy thalaiva conferred dadasaheb phalke award congratulations,en
1854,bow holiness dr sree sree sree sivakumara swamigalu jayanti innumerable efforts serve society care poor widely remembered deeply inspired noble thoughts ideals,en
1855,,or
1856,greetings special occasion utkala dibasa bow unique culture odisha people odisha contributed immensely india progress may people state blessed happiness good health,en
1857,,bn
1858,urging people west bengal whose seats polling taking place today vote record numbers,en
1859,,bn
1860,second phase assam polls takes place today requesting eligible voters phase strengthen festival democracy exercising franchise,en
1861,spoke former pm shri ji enquired wife health praying quick recovery,en
1862,nda vision best puducherry,en
1863,seen many elections puducherry elections special,en
1864,assurance hardworking wealth creators kongu region,en
1865,nda given immense importance empowering india nari shakti,en
1866,anti women congress dmk launched outdated g missile alliance never respect women,en
1867,bjp silent kerala culture attacked lathis ldf scare karyakartas,en
1868,time come fast development kerala,en
1869,kerala politics changing young first time voters supporting nda development agenda,en
1870,puducherry going vote nda watch,en
1871,speaking rally dharapuram tamil nadu,en
1872,praying good health speedy recovery dr farooq abdullah ji also praying entire family good health,en
1873,fixed match udf ldf going rejected kerala watch palakkad,en
1874,,hi
1875,new edition enriched valuable inputs students parents teachers substantive new parts added would especially interest parents teachers let us help youngsters appear examinations,en
1876,make exam preparation fun anything interesting sitting home preparing solution new module namo app many interactive activities students parents,en
1877,exam season begins delighted share updated edition available book new mantras range interesting activities book reaffirms need remain stress free exam,en
1878,,hi
1879,life innovation learning new things spirit farmers making commendable efforts honey bee farming,en
1880,sporting successes nari shakti makes us proud,en
1881,today programme interesting comment shared unique form tourism hear,en
1882,largest vaccination drive world taking place india contributing spirited fight covid,en
1883,india amrut mahotsav inspires us think duties citizens great nation,en
1884,diverse topics inspiring life journeys many anecdotes th episode radio programme connected us special way,en
1885,today th episode tune,en
1886,,bn
1887,would like thank people bangladesh affection visit would also like thank pm sheikh hasina bangladesh government warm hospitality sure visit lead strengthening bilateral ties nations,en
1888,india bangladesh signed mous key sectors disaster management sports youth affairs trade technology add strength development partnership benefit people nations especially youth,en
1889,wonderful meeting president abdul hamid exchanged views wide range subjects pertaining india bangladesh cooperation,en
1890,,bn
1891,productive meeting pm sheikh hasina reviewed full range india bangladesh relations discussed ways deepen economic cultural linkages times come,en
1892,rt continuing legacy gurudev prime minister prime minister sheikh hasina jointly inaugurated extende,en
1893,rt prime minister prime minister sheikh hasina jointly inaugurated three border haats,en
1894,rt furthering cooperation power amp energy prime minister prime minister sheikh hasina jointly laid,en
1895,rt overcome covid million doses made india covid vaccines grant india bangladesh wer,en
1896,rt gifting ambulances india bolster health capacity bangladesh announced pr,en
1897,rt years india bangladesh diplomatic relations presence prime minister prime minister sheik,en
1898,,bn
1899,visit orakandi thakurbari experience remember life sacred place closely associated matua community,en
1900,,bn
1901,colleague parliament shri shantanu thakur making commendable efforts spread noble message sri sri harichand thakur ji orakandi met shantanu ji members matua community,en
1902,blessed moments orakandi,en
1903,,bn
1904,would like thank pm sheikh hasina ji sheikh rehana ji special gesture tungipara earlier today,en
1905,,bn
1906,paid homage bangabandhu tungipara,et
1907,,bn
1908,glimpses memorable visit jeshoreshwari kali temple,en
1909,speaking orakandi,in
1910,feeling blessed praying jeshoreshwari kali temple,en
1911,jeshoreshwari kali temple,tl
1912,today phase west bengal assembly elections begin would request voters seats polling today exercise franchise record numbers,en
1913,first phase elections begin assam urging eligible vote record numbers particularly call upon young friends vote,en
1914,,bn
1915,,bn
1916,presented gandhi peace prize conferred bangabandhu sheikh hasina ji sheikh rehana ji,en
1917,,bn
1918,,bn
1919,glimpses cultural programme dhaka mark fifty years bangladesh independence birth centenary bangabandhu,en
1920,may india bangladesh friendship scale newer heights times come,en
1921,celebrations years bangladesh independence india amrit mahotsav taking place roughly time next years crucial nations,en
1922,bangabandhu mesmerising personality blessed unwavering commitment human empowerment wonder sections society inspired,en
1923,speaking national day programme bangladesh,en
1924,,bn
1925,national martyrs memorial paid homage valorous martyrs bangladesh struggles sacrifices inspiring devoted life towards preserving righteousness resisting injustice also planted arjuna tree sapling,en
1926,,bn
1927,landed dhaka thank pm sheikh hasina special welcome airport visit contribute even stronger bilateral relations nations,en
1928,imagining different south asia bangabandhu sharing piece published pay tributes bangabandhu recall insightful thoughts various subjects,en
1929,partnership bangladesh important pillar neighbourhood first policy committed deepen diversify continue support bangladesh remarkable development journey prime minister sheikh hasina dynamic leadership,en
1930,leave bangladesh tomorrow look forward remembering life ideals bangabandhu sheikh mujibur rahman celebrate years bangladesh war liberation well diplomatic ties,en
1931,across regions assam one see support nda people horrific memories corruption violence congress rule nda efforts boost connectivity infrastructure getting huge support,en
1932,saw kanthi yesterday reflection prevailing mood across west bengal people want bjp enough tmc politics criminalisation arm twisting cadres working bjp assures rule oriented people centric government wb,en
1933,,hi
1934,,hi
1935,,hi
1936,congratulations shri pratapsingh rane ji momentous feat completing years mla passion public service goa progress reflected work remember interactions served chief ministers respective states,en
1937,sipajhar firmly supporting nda watch address,en
1938,,hi
1939,,hi
1940,,hi
1941,,hi
1942,,hi
1943,across assam people support double engine nda government watch bihpuria,en
1944,whenever get opportunity visit jammu kashmir witness scenic tulip festival addition tulips experience warm hospitality people jammu kashmir,en
1945,tomorrow th march special jammu kashmir majestic tulip garden foothills zabarwan mountains open visitors garden see lakh flowers varieties bloom,en
1946,,hi
1947,record support bjp kanthi watch speech,en
1948,india forefront initiatives seek prevent non communicable diseases wellness grateful kind words together make planet healthier,en
1949,party honoured got opportunity serve assam significant progress state last five years building want scale newer heights progress manifesto showcases vision assam growth,en
1950,birthday greetings union minister ji making noteworthy efforts transform vital textiles sector women empowerment may lead long healthy life,en
1951,,hi
1952,,hi
1953,extensive document highlights bjp vision tamil nadu progress empowering poor celebrating vibrant tamil culture,en
1954,thank goa continuous support bjp results municipal elections show people appreciation towards party development agenda laud hardworking bjp karyakartas went among people worked hard campaign,en
1955,never forget yesterday rally bankura west bengal giving clear message bjp state preferred choice west bengal enough tmc harassment,en
1956,assam wants double engine nda governments centre state people seeing benefits hence support good governance agenda sharing highlights bokakhat rally yesterday,en
1957,bangabandhu vision continues light india bangladesh friendship privilege honouring memory previous bangladesh visit pay homage alongside pm hasina celebrations,en
1958,gandhi peace prize conferred bangabandhu sheikh mujibur rahman one greatest leaders subcontinent year marked birth centenary bangabandhu remains icon indomitable courage tireless struggle millions admirers,en
1959,majesty sultan qaboos bin said strong advocate india oman friendship took special care welfare indian community oman cherished interactions majesty benefited wise insights many subjects,en
1960,gandhi peace prize conferred late majesty sultan qaboos bin said al said oman fitting recognition majesty standing leader remarkable compassion contributions furthering peace prosperity region,en
1961,launching catch rain movement,en
1962,,hi
1963,bjp offers comprehensive vision party agenda transforming west bengal addresses various aspects good governance would urge look,en
1964,tomorrow world water day historic moa ken betwa link project would signed futuristic project particularly help people bundelkhand,en
1965,tomorrow world water day catch rain movement would launched pm movement take place across india based theme catch rain falls falls strengthen water conservation efforts happening country,en
1966,,hi
1967,first time voters,hi
1968,,hi
1969,,hi
1970,,hi
1971,moments bankura rally humbled enthusiasm,en
1972,thank bankura affection watch speech rally,en
1973,,hi
1974,,hi
1975,,hi
1976,nda nda,hi
1977,speaking bokakhat overwhelming support nda,en
1978,people west bengal given congress left tmc years parties fulfil people aspirations presently tmc breaking previous records harassment corruption sharing highlights kharagpur bankura later today,en
1979,today would addressing rally bokakhat people assam decided bless nda upcoming polls highlights chabua yesterday,en
1980,best wishes prime minister speedy recovery covid,en
1981,,hi
1982,,hi
1983,,hi
1984,tea workers,hi
1985,addressing huge rally chabua,en
1986,,hi
1987,,hi
1988,,hi
1989,,hi
1990,navroz mubarak praying year filled happiness wonderful health prosperity everyone,en
1991,west bengal supports bjp watch kharagpur,en
1992,looking forward among sisters brothers assam tomorrow day,en
1993,pleasure meet u lloyd austin today conveyed best wishes india us committed strategic partnership force global good,en
1994,assam west bengal tomorrow day tomorrow th march would speaking rallies kharagpur wb chabua assam elaborate bjp development agenda speeches clear states want elect nda upcoming polls,en
1995,bjp winning west bengal would mark start new era development state time bullying tmc cadres stop sharing highlights purulia,en
1996,decades congress ignored northeast since nda government focussed connectivity social empowerment thank karimganj affection,en
1997,memorable moments purulia,en
1998,heartiest congratulations friend leading party largest parliamentary elections netherlands look forward working new government netherlands deepen multifaceted broad based cooperation,en
1999,,hi
2000,,hi
2001,,hi
2002,delighted karimganj watch speech,en
2003,,hi
2004,dbt tmc,hi
2005,,hi
2006,tmc,hi
2007,,hi
2008,euphoric atmosphere purulia watch,en
2009,greetings union minister shri ji birthday experienced leader worked strengthen party grassroots forefront ensuring growth important chemicals fertilisers sectors praying long life,en
2010,,bn
2011,,bn
2012,assam tomorrow th march looking forward among people great state rally karimganj assam witnessed positive changes across various sectors last years nda seeks people blessings continue development agenda,en
2013,glad getting opportunity among sisters brothers west bengal tomorrow th march would addressing rally purulia across west bengal desire change bjp agenda good governance striking chord among people,en
2014,addressing international conference disaster resilient infrastructure,en
2015,speaking interaction chief ministers,en
2016,around pm afternoon speaking international conference disaster resilient infrastructure important conference deliberate subject great concern entire humanity,en
