,tweet,language
1703,,und
1704,pm gst,hi
1705,rt aimim bjp aimim,hi
1706,rt,hi
1707,rt toi waking usual drama full coverage ongoing fraud read wake,en
1708,rt major setback war corruption nda sarkar claims brothers supply oil,en
1709,rt last someone parliament asking right questions sandesara,en
1710,rt blues aspirational annihilation sufi shrine delhi hazrat nizamuddin auliya,en
1711,rt al jazeera investigation claims india building military base new airstrip mauritius island agalega traces shipm,en
1712,rt,hi
1713,rt last hrs yr old dalit girl raped amp forcibly cremated delhi dalit man beaten death police custody,en
1714,rt taken police station fir registered nothing done want jus,en
1715,rt modi net approval really recovered pre pandemic pre deadly second wave levels susta,en
1716,rt police seen using excessive force protester policemen lathi chage even bleeding,en
1717,rt india unsc th time temporary member unsc president post rotates every month,en
1718,rt pegasus,hi
1719,rt data indian institute mathematical sciences chennai shows r e effective reproduction number india,en
1720,davinder accused many crimes including systemic custodial torture amp even one murder strange dismissed without enquiry enquiry many sins service,en
1721,davinder singh disgraced j amp k cop arrested red handed militants dismissed service without enquiry kashmiri boys unlawfully detained far away prisons muslims falsely jailed decades name law taking course,en
1722,rt,hi
1723,rt interesting chart tabled lok sabha part reply income tax exceeded corporate tax f,en
1724,rt,hi
1725,rt,ur
1726,rt,hi
1727,rt law lead exploitation muslim women amp add problems cases registered amp justic,en
1728,rt law triple talaq unconstitutional amp challenged sc equality demonizes muslims would modi govt,en
1729,rt govt afraid debating pegasus parliament want hide willing run parliament,en
1730,rt section necessary prevent insurrection says owaisi,en
1731,rt law lead exploitation muslim women amp add problems cases b,en
1732,rt chief triple talaq unconstitutional amp challenged supreme court equali,en
1733,rt barrister addressed press conference various issues including triple talaq law uttar pardesh election,en
1734,rt brahmins share significant size electorates almost similar jatav yadav since,en
1735,rt health package ii govt seems repeat decade old mistake time focus health workforce im,en
1736,rt amit shah said see able implement report asked said yadavs patels amp jats wo,en
1737,,hi
1738,rt,hi
1739,rt,hi
1740,rt aimim aimim,hi
1741,rt black square button,hi
1742,rt barrister addressed press conference various issues including population control bill uttar pardesh e,en
1743,rt common misconception section necessary prevent insurrection treasonous activity,en
1744,rt gangapurtra community members invited aimim president br saab occasion bonalu celebrations sched,en
1745,rt lies amp blatant lies govt statement parliament death due last years shameful,en
1746,icmr study says real extent covid spread far reported numbers states like bihar mp majority covid cases counted govt failed preventing nd wave deserted indians need forget providing treatment even care count properly,en
1747,rt aimim,hi
1748,shauq said har sh h pe ull baith hai anj e gulist ky hog haqeeqat yeh hai iqtadar ki har badi kursi pe anjam e mulk kya hoga,lv
1749,sc hearing constitutional challenges sedition amp opportunity inaugurate robust jurisprudence laws penalising acts otherwise victim less non violent piece arguing sedition law,en
1750,rt clean office washroom use dalits also allowed use office lif,en
1751,rt danish siddiqui alive taliban captured verified siddiqui identity executed,en
1752,rt scoop new nso competitor town funded million us venture capital called paragon,en
1753,rt aimim functionaries distributed new food security cards among beneficiaries various parts hyderabad,en
1754,rt proud moment congratulations sir getting award times influential personal,en
1755,rt changed headlines mumbra girl amp daughter hardworking honest muslim zarin khan tops ca intermediate,en
1756,rt would govt choose debate hacking charges parliament indeed agree judicial oversight,en
1757,rt mlas amp,hi
1758,rt,hi
1759,,hi
1760,rt productive amidst protests resuming pm today within minutes passed,en
1761,rt,hi
1762,rt raining jobs engineering graduates india l amp tech services ceo amit chadha told tnie exclusive interv,en
1763,rt assam policemen died clash mizoram police incl muslims question cm muslim crime tweet h,en
1764,rt aimim akhtarul iman htt,hi
1765,rt uncommon man common experiences,en
1766,allows govt listen calls read texts switch camera mic amp even track location hacking phones much violation right privacy ok concede privacy violated harmful democracy national security right privacy,en
1767,rt telangana cotton procurement almost double cotton procured maharashtra lakh quintals,en
1768,rt cyber crimes division hyderabad city police arrested person allegedly cheating several people tu,en
1769,rt taliban leader visits china talks foreign minister wang yi,en
1770,rt sorry pure nonsense blinken coming india mainly discuss afghanistan india interests pla,en
1771,rt vaccine costs rs x doses rs take adult population india crores actually less total,en
1772,rt breaking imf cuts india gdp growth forecast fy citing second wave ap,en
1773,rt distribution ration cards karwan constituency new beneficiaries circle nanal nagar tolicho,en
1774,rt telangana minister kt rama rao going hyderabad sircilla saw two youths injured road accident yesterday evenin,en
1775,rt parliamentary watch government informs central investigation agencies requested th,en
1776,rt responsibility disruption free session rests political parties sides aisle functioning,en
1777,,hi
1778,rt aimim karwan mla distributed food security cards issued govt telangana ak function hall h,en
1779,rt data released last month show india household debt gdp rose sharply th,en
1780,rt thane unit aimim rushing relief material flood hit konkan region advice aimim units rush relief mater,en
1781,rt,hi
1782,rt aimim,hi
1783,rt aimim,hi
1784,rt,hi
1785,rt held meeting left side house owners near naala affected balkapur naala widening work u,en
1786,rt need live streaming protest house aberration important form protest res,en
1787,rt interesting russian mod reconciliation center claims foiled israeli airstrike sayyid zay,en
1788,rt excellent analysis,en
1789,rt pakistan continue exploit communal faultlines within india use secure connectivity,en
1790,,hi
1791,rt barrister spoke inauguration new building chandrayangutta police station today,en
1792,rt came across interesting flood warning instrument yesterday gramophone plays,en
1793,rt,hi
1794,rt,hi
1795,rt anm sarita reaching far flung areas baisi block purnea duty represents thousands committ,en
1796,rt barrister chaired review meeting aimim party hq darussalam party legislators ghmc corporators,en
1797,rt today pm democracy dissent draconian laws place statute books publ,en
1798,rt,hi
1799,rt good job officers,en
1800,next president may decided regional parties hopefully inshallah bjp lose uttar pradesh amp numbers come going interesting amp unpredictable presidential election path rashtrapati bhavan ap amp telangana,en
1801,rt india proposed dna technology regulation bill may make public sensitive info criminalise community caste says,en
1802,rt aimim nizamabad corporation dy chairman mohd idrees aur majlisi corporators ne aaj barish se muta assir ilaqo n ka daur,hi
1803,rt,hi
1804,rt growing concern washington india change course going harder make differen,en
1805,sangh addicted anti muslim hate amp poisoned society bhagwat drama one earlier month must discomfited followers much get back demonising muslims amp lying hindutva place modern india,en
1806,rss bhagwat says organised attempt increase muslim population since dna keep count indian muslim population growth rate seen sharpest decline sangh zero brains hate towards muslims,en
1807,caa keeps backdoor non muslims excluded nrc leaves muslims serves purpose law gives citizenship basis religion unacceptable bhagwat word worth paper written,en
1808,rt could please pegasus stuff would like hack phones important people israel,en
1809,rt taqabbalallahu minna wa minkum allah aapki aur hamari qurbaniyon ko qubul farmaye allah se dua hai ke humari qurb,in
1810,study estimates lakh indians died due numbers families devastated children orphaned spouses widowed must counted forgotten owe hold govt accountable mass tragedy,en
1811,rt u condemns extra judicial surveillance journalists activists regime critics report,en
1812,rt looks like indian government secretly attempting surveil political opposition parties journalists activist,en
1813,rt one died due lack know name pm bharat,en
1814,one died due lack know name pm bharat,en
1815,send us copy presentation make raise questions forget congratulated victory covid narendraji congratulated defeating covid without vaccines bravado,en
1816,lack respect others festivals definitely wanted attend amp list many failures saving lives supreme court intervened imagine much worse situation would,en
1817,party meeting called govt brief floor leaders govt covid mis management also attend insulting scheduled evening eid could easily scheduled wednesday evening thursday morning,en
1818,rt perks home eid eidi inconspicuously left desk two hearts may allah give us resilience amp sabr,en
1819,nso israeli company owns spyware says software neither used surveillance within america amp used hack american phones isd code implication others including indian ones upside face,en
1820,rt,hi
1821,rt blind faith nso israeli company kya baat kya baat,en
1822,rt chronology samajhiye told guardian gives chronology selection indian numbers largely commenced arou,en
1823,rt outrage meanjng must demand study govt,en
1824,needs free frank parliamentary discussion situation lac official briefings important matter press conference either government trying hide us indians,en
1825,chinese soldiers continue control territory depsang gogra hot spring demchok status quo ante restored anywhere lac chinese foreign minister says nothing talk even dare take china name,en
1826,needed surveillance ladakh stop chinese occupying indian territory claiming na koi wahaan humari seema mein ghusa hai instead using israeli spyware surveil indian journalists,en
1827,rt needed forces call police station take phone write passcode,en
1828,rt watch live minister addressing media inaugurating office hyderabad,en
1829,nso owns repeatedly clarified sells services vetted governments alone goi disclose availed services amp people targeted,en
1830,use hacking authorised interception tapping hacking crime whether done individuals govt govt expressly disclose deny things use nso spyware target specific people named news reports,en
1831,rt thread nothing shocking surprising governments spying using pegasus known pegasus since l,en
1832,rt index pointing,hi
1833,rt false comparison sting operation government mounted surveill,en
1834,rt update warning entire get super heavy rain next hr bands extremely strong please st,en
1835,rt portrait journalism student tasneem fatima packet candles gathering mark killing photogra,en
1836,rt un chief grieved killing indian photojournalist afghanistan,en
1837,rt exclusive taliban battles win war afghan president ghani speaks interview,en
1838,rt even taliban issued statement government india,en
1839,rt week worldview uzbekistan region step help afghanistan crisis hour look sco,en
1840,rt us state department briefing begins tribute danish siddiqui incredible work,en
1841,,hi
1842,rt,hi
1843,rt hundreds laws challenged first year constitution several struck supreme court,en
1844,arrested june allegedly planning terror attack granted bail less month nothing incriminating could found another special feather cap special cell,en
1845,rt,hi
1846,rt great loss photos delhi riots covid mass funerals remain defining images india descent int,en
1847,rt still hoping news danish siddiqi untrue without doubt one best photojournali,en
1848,rt seventy eight militants killed kashmir since january year said police today reports,en
1849,,hi
1850,rt india give current kabul administration military support,en
1851,rt due continuous rainfall parts seen major flooding rivers spate inundated large swaths,en
1852,rt scores aimim chief asaduddin owaisi supporters gathered moradabad roadshow yesterday,en
1853,rt aimim,hi
1854,rt,und
1855,rt announcement crucial juncture press freedom india joining platform liberates jo,en
1856,rt aimim exclusive,hi
1857,rt unlike rt pcr test requires bsl lab facility extraction rna test done home without exp,en
1858,rt affidavit filed sc two child norm opposed saying international experience number children,en
1859,rt per year population policy tfr reduced without incentives dec centre,en
1860,rt,hi
1861,rt surrender commandos surrender taliban fighter yells seconds later group soldiers afghan elite,en
1862,rt live,mr
1863,rt live,hi
1864,rt,hi
1865,rt live,hi
1866,rt,und
1867,rt,hi
1868,rt aimim,hi
1869,behaviour ne delhi investigation pathetic amp blatantly illegal judgement latest series orders courts found victims denied justice amp innocents jailed,en
1870,rt modi government reluctance inflict costs china ongoing border aggression china trade,en
1871,preparedness third wave blame people decline vaccination inaugurate star hotels ok hand thumbs clapping hands,en
1872,rt breaking delhi riots delhi court slapped fine k delhi police amp called investigation farcical whi,en
1873,rt industry journey talk mr ashhar farhan pm ist july,en
1874,rt looks like needs talk,en
1875,rt vp group meant foster better relationship india amp canada regular poster anti muslim amp islamopho,en
1876,rt enacting harebrained policies policy makers check falling fertility rate may may,en
1877,looks like needs talk,en
1878,rt rate daily covid vaccinations india decreased first days july compared last days june,en
1879,rt,hi
1880,rt barrister inaugurated covid isolation wards oxygen beds indo us hospital akberbagh division,en
1881,rt us needs troops guard kabul embassy hope indian one,en
1882,rt telangana green mission program brainchild hon ble cm garu happy share,en
1883,rt farmers villages blocked surat dhulia highway holding public hearing vedanta proposed zinc,en
1884,rt remembrance beholding remembered constant presence one never forgetful forgetful,en
1885,,hi
1886,rt aim,hi
1887,rt,hi
1888,rt barrister inaugurated kv gas insulated electric substation akbar bagh division substation wi,en
1889,rt meet cdo patel brutally beat journalist unnao knowledge sdm,en
1890,rt film projector watch live join us interesting discussion india lack effective opposition studio microphone,en
1891,rt modi reduced us immediate identities muslims experience existential threat overrides othe,en
1892,rt upper house top floor finance external affairs commerce education petroleum railways nothing less r,en
1893,rt silence far long seen complicity talks journalist,en
1894,rt video camera effective amp meaningful opposition must promote responsible amp reasonable debate decision making p,en
1895,rt,hi
1896,rt delegation kitex group headed sri sabu jacob chairman amp md met minister sri hyderabad,en
1897,rt telangana rolls red carpet harassed kerala based kitex group,en
1898,rt shaikh irfan murder dist yavatmal police custody without fir team reached syed irfa,en
1899,ayyub amp family faced incessant police atrocities eventually culminating murder must ensure fair amp swift probe must give adequate compensation custodial murder amp extortion poor family face,en
1900,rt row erupt treasury opposition benches monsoon session parliament set star,en
1901,rt serious note larger message cabinet reshuffle pm move presidential system la u,en
1902,rt minister state openly criticising china interview time,en
1903,spoke aimim plans,en
1904,rt,hi
1905,rt,te
1906,rt,hi
1907,,hi
1908,rt,hi
1909,rt geographical indications gi certified madurai malli flowers exported usa amp dubai tamil nadu,en
1910,rt one beat bjp sitting home tweeting president lucknow kickst,en
1911,rt aimim,hi
1912,rt india witnesses rise active cases falling days delhi witnesses rise active cases falling,en
1913,,hi
1914,rt india seniormost veteran parliamentarian virbhadra singh elected lok sabha first time,en
1915,rt saddened father stan swamy death u eu un us state dept religious freedom body weigh death,en
1916,rt last three weeks booked govt three central govt agencies sent summons summons sen,en
1917,rt,hi
1918,rt remember never give consent narco test new book open eyes,en
1919,rt,hi
1920,,hi
1921,rt,hi
1922,rt time member parliament president catch isb leadership summit talk,en
1923,rt forced pay demolish home broken heart,en
1924,shahenshah e jazbaat dilip sb great human amp hard ignore absence opportunity meet come hyderabad inaugurate owaisi hospital amp research centre condolences saira madam may allah give sabr,en
1925,vouch china fund rebuilding afghanistan taliban via pakistan official said china pakistan wallet,en
1926,rt,ur
1927,rt aimim malegaon mla raised issues power loom industry maharashtra assembly,en
1928,rt currently districts india positivity,en
1929,rt play button americans destroyed everything quietly leaving key afghan base,en
1930,rss ideology responsible radicalization asks owaisi bhagwat lynching remarks,en
1931,rt,und
1932,good sir would sent strong message china met hh dalai lama person,en
1933,rt,ur
1934,rt political parties voted article uapa nia bill citizenship amendment bill cpm aimim cpi,en
1935,rt north maharashtra daura met post holders amp workers resolved differences betwe,en
1936,rss,hi
1937,rt shocked treatment meted know torturous injustices long normalised,en
1938,rt third districts nominal control taliban slow march kabul seems,en
1939,major victims unjust law minorities dalits amp adivasis point condemning govt mistreatment fr swamy without condemning uapa govt power jail people without accountability,en
1940,condolences fr swamy loved ones frail old man unjustly jailed amp died without chance prove innocence petty amp cruel govt destroyed many lives,en
1941,rt delhi want ask mohan bhagwat accepted majority community radicalized due rss amp hindutv,en
1942,solidarity amp support muslim women face yesterday rss bhagwat said muslims amp hindus dna fatima amp others targeted degraded men ideology radicalised govt power emboldened extremists,en
1943,rt aimim,gu
1944,,hi
1945,,hi
1946,rss,hi
1947,rt,hi
1948,rt areas affected maheshbathna laucha haat nishandra apart abovementioned mentioned,en
1949,rt dear honourable cm ji great need direct aid flood affected area,en
1950,rt watch daylight theft israeli settlers break women land silwan amp start installing staircase p,en
1951,rt eve death anniversary fakhr e millat abdul wahed owaisi inter school oratory competition held today,en
1952,rt piece stark contrast pms assertions g treatment journalists like rana ayyub,en
1953,n n,hi
1954,n,hi
1955,n,hi
1956,n,hi
1957,rt bjp spokesperson surajpal amu heard arre neive fondation se hi khatam kar masjid ko pataudi mein park ban,in
1958,rt thread stages climbed experts claim steps lead genocide,en
1959,rt bjp,hi
1960,rt bjp,hi
1961,rt ji kindly listen clip carefully may help better journalism,en
1962,rt gareeb nawaz mosque demolition allahabad high court issues contempt court notice sho barabanki alleged violation,en
1963,rt,hi
1964,rt,hi
1965,rt,ur
1966,rt stations redevelopment plan turning classic case scheme promised del,en
1967,rt saigon analogy right afghanistan us troops dodging enemy fire leave denyin,en
1968,rt french judge tasked probing rafale jet sale india,en
1969,want trace private chats desperate control digital media amp even ib said existing law allow illegality bypass parliament rules would illegal even statute control obsessed pmo,en
1970,,hi
1971,rt mainland chinese magazine outlines surprise attack taiwan could occur,en
1972,rt aimim delhi honored kaif ali architecture student awarded diana award,en
1973,rt,und
1974,rt,hi
1975,rt aimim,hi
1976,rt converted islam religion free without threat coercion anyone wrote ayesha,en
1977,remembering abdul qayyum ansari sb birth anniversary inspirational freedom fighter amp leader fought social justice amp political empowerment backward muslims among many muslims opposed partition amp refuted jinnah claim muslims sole spokesman,en
1978,rt,hi
1979,rt shame history kind fellows,en
1980,remembering param vir chakra shaheed abdul hamid took pakistani tanks days sacrificing life destroying th tank bravery inspires courage among indians amp fear among enemies today salutes brave man birth anniversary,en
1981,light forthcoming uttar pradesh elections held meeting aimim state president saheb former hyderabad mayor majid hussain sb organising secretary iqbal sb lakhimpur amp sitapur charge muhammad osman siddiqui sb,en
1982,cji nv ramana polls guarantee tyranny elected india news times india,en
1983,rt brutal,no
1984,rt,ur
1985,rt please help received update regarding complaint yet sister missing th,en
1986,rt,hi
1987,hindutva based lie religious groups indian others somehow unindian data shows indians agree amp believe multi religious india must continue challenge ideological rise hindutva,en
1988,rt dm sp,hi
1989,rt going bring bjp back power going,en
1990,rt people tolerate semblance minority empowerment whether political social falsely,en
1991,rt ya get concept none business business choose follow religion amp make perso,en
1992,rt hindu today allahabad,en
1993,rt press statement issued minutes back confirms first ever drone attack indian soil amp describes,en
1994,rt get know mainstream media surprised mumbai electric employees union workers,en
1995,rt awaiting mea response,en
1996,rt aimim president barrister asaduddin owaisi writes telangana dgp mr mahender reddy connection bakrid eid ul,en
1997,rt,hi
1998,rt hyderabad parliamentarian writes connection bakrid raises issue cow vigilan,en
1999,rt reflect gift allah reflect generosity qualities gifter reflect giver reflect,en
2000,rt asks air defence iaf base terms twin blasts act war,en
2001,rt farmer picked frm house amp later shot drgf amp shown naxalite villagers refused tak,en
2002,rt works military withdrawal members global coalition fighting gr,en
2003,rt usa sends israeli occupation annual billion military assistance money means pales,en
2004,rt,hi
2005,rt mla sb met da family amp demands immediate action cu,en
2006,rt prime minister kashmir policy failed accused political leaders jammu amp kashmir,en
2007,rt drones travelled long distance failure govt allow enter,en
2008,rt battle u p last years party members president worked really hard strengthening organ,en
2009,india finally decided confront stare dragon red eyes even brink open conventional war gamed sure nuclear option amp opening maritime front must also factored,en
2010,india finally woken real military threat china american help indian action china south western borders surely prevent china aggression taiwan south china sea,en
2011,rt,hi
2012,rt experts say drone might american chinese strategic failure security agencies stric,en
2013,rt twin blast drone strike indian air force base jammu failure government,en
2014,rt long distance covered drones makes seem like either american chinese pulwama like attack jammu airbas,en
2015,rt,hi
2016,rt aimim,hi
2017,rt temptation turn kashmir palestine strong indian policymakers know israel never situati,en
2018,rt,hi
2019,rt chief hits govt india availability country goi says,en
2020,rt,hi
2021,cr number less strange goi says bharat biotech supply cr doses covaxin august december far bb given l doses month increase cr doses month comic books believable story lines,en
2022,goi filed affidavit sc saying cr vaccine doses available august december may geniuses bharat sarkar et al promised cr doses aug dec goi lies exposed,en
2023,rt israel renamed palestinian village silwan israeli name anticipation occupational violence ther,en
2024,rt maturity saying great things listening great things,en
2025,rt goi told sc aug arrange crore vaccine doses may union min prakash javadekar said goi provide,en
2026,rt yet another attack security establishments amp needs treated cross border act war,en
2027,long distance drone chinese american modiji ask friends us amp china part spend lakh cr national defence every year air defences air base money going n,en
2028,display characteristic weakness amp capitulate show lack understanding amp involve foreign nations continue talk pakistan uae brokered talks n n,en
2029,yet another attack security establishments amp needs treated cross border act war praying swift amp complete recovery injured personnel must treat like pulwama amp act war must respond kind n,en
2030,rt,hi
2031,rt malakpeth hyderabad mla visited mumbai head office addressed aimim district amp taluka presid,en
2032,weak let us dictate terms india j amp k us pressure linked modi perceived weakness china ladakh giving world leaders uncomfortable hugs foreign policy take decades get modi made strategic mess,en
2033,,hi
2034,,hi
2035,rt,und
2036,rt armed small diy drones factored counter terror protocols bases security detail,en
2037,rt significant drones indeed used also threat perception highlighted last,en
2038,rt france military muslims find tolerance elusive elsewhere nation wary growth islam france,en
2039,rt barrister speaks tv bharatvarsh upcoming elections amp much,en
2040,rt virtual hearing throws hilarious incident allahabad high court advocate addresses court,en
2041,rt,hi
2042,rt,hi
2043,rt,te
2044,rt,hi
2045,rt,hi
2046,rt,hi
2047,rt retired ips officials gujarat cadre,en
2048,rt india needs closure five big cases pending supreme court bench june spoke need hear matte,en
2049,rt kabeer context epitaph tomb ston,und
2050,rt new post muslim man lynched sultanpur viral video reveals crime,en
2051,rt newly inaugurated state art covid command center equipped ai ml based insights cases,en
2052,rt announce contest least seats upcoming polls clip chat,en
2053,rt india large population economic asset liability,en
2054,rt barrister inaugurated various development works along aimim charminar mla charminar,en
2055,rt india dodge devastating third wave pandemic success world fight disease depends large,en
2056,rt know china lying uyghur genocide byline times,en
2057,rt need immediately active engagement consistent sovereignty amp territorial integrity amp ad,en
2058,rt today meeting confirms willingly accepted paycut rest written history books count,en
2059,rt tesla rival triton create jobs telangana new electric vehicle factory via,en
2060,rt,hi
2061,rt democratically elected governments must also explain change course undo decisions reverse policy,en
2062,rt,hi
2063,rt,hi
2064,rt,und
2065,rt appeal ignore slurs ghulam gj sickular bad muslim etc made called supporters,en
2066,rt hijab wearing muslim student harassed parents graduation speech huda speech approved,en
2067,rt threshold adulthood saiful islam planning return chennai worked construction labourer,en
2068,rt exclusive firm links senior bjp leaders modi ministers heart kumbh fake testing scam,en
2069,rt,te
2070,rt people priorities changed poor country like india lack medical infrast,en
2071,rt taliban occupied helmand afghan journalist actually knows terrain society amp history goes,en
2072,single person train tried stop lynching far punished murder accused glorified amp invited speak mahapanchayat held support asif murderers call society celebrates murderers children,en
2073,years ago hafez junaid killed moving train mob hated religion would year mother waiting get home eid junaid stabbed repeatedly amp body thrown next station,en
2074,rt excl indian officials made quiet visit doha order speak taliban based said qatari spl envoy al qah,en
2075,rt barabankimasjid demolition high court issues notice divyanshupatelsdm amp state authorities submissions petitioners rec,en
2076,always silent order spot inquiry west bengal government whose cm believes rule gun please act police atrocities especially custodial violence shahid life expendable one deserves,en
2077,rt cm,hi
2078,n n,hi
2079,n,hi
2080,n,hi
2081,n,hi
2082,rt count captured districts across hrs forces surrende,en
2083,rt pakistan prime minister sought intervention us settle kashmir issue india,en
2084,rt barrister inspected osmania hospital today expressed dissatisfaction state hospital,en
2085,rt chief hyderabad mp visited osmania general hospital monday inspect,en
2086,rt inspected osmania hospital along party mlas mlcs amp corporators hospital terrible state demand,en
2087,inspected osmania hospital along party mlas mlcs amp corporators hospital terrible state demand trs govt fulfil promise constructing new building amp developing infra hospital l sqft area essential healthcare needs people,en
2088,rt breaking journalist granted period weeks fir,en
2089,rt soon hear journalist anticipatory bail plea connection police fir shari,en
2090,rt nia court discharges uapa accused iisc attack case years jail judge said failed understand,en
2091,rt university hyderabad admission various year integrated p g p g courses ph programm,en
2092,rt finally finished largest piece ever almost half year making ayatul kursi,en
2093,rt else except deccan yousufain hyderabad calligraphy art place also jahaa n ustaad legend,en
2094,rt painful watch imran khan pretends uighur muslims xinjiang persecuted,en
2095,rt located navodaya nagar sealed administration alleged,en
2096,rt,hi
2097,rt aimim bihar youth wing president aadil hassan said party decided work demand setting,en
2098,rt aimim,hi
2099,rt aimim aimim,hi
2100,rt aimim aimim,hi
2101,rt aimim,hi
2102,rt love becoming crime india largest state documentary love jihad india uttar pradesh,en
2103,rt gupkar gang remember apropos june meeting pm,en
2104,rt leadership capacity translate vision reality youngest state india built world la,en
2105,rt india new rules conform international human rights norms un special rapporteurs,en
2106,rt aimim,hi
2107,rt bring crate delhi bhai,en
2108,rt,ur
2109,rt aimim,hi
2110,rt selective absurd smacks vendetta insecure state,en
2111,rt,hi
2112,rt lockdown completely lifted,en
2113,rt listen say uapa muslim spoken draconian law muslim c,en
2114,rt,hi
2115,rt new delhi wants sell tatmadaw,en
2116,rt devendra singh faujdar prez ngo called public corruption society arrested month,en
2117,youth deserve apology bjp amp inc platitudes men responsible torture amp unjust imprisonment indians,en
2118,three empty tweets word elephant room say magic word uapa enacted draconian uapa amendments destroying innumerable muslim amp adivasi lives bjp amended make worse party eagerly supported rs,en
2119,rt milkha singh defeating abdul khaliq pakistan meter race win gold medal tokyo asian games,en
2120,rt sewa international us using one rss member legally harass journalist complaint similar,en
2121,rt adityanath claims hospitals uttar pradesh lied india oxygen shortages,en
2122,rt th day cg police holding amp tribal rights activist hidme prison without trial hidme arreste,en
2123,rt un special rapporteurs joe cannataci send communiqu indian government note,en
2124,rt signal hunt karnataka girl studies roadside dad protects rain,en
2125,rt eve world gastronomy day recalls hyderabadi haleem first cooked dish,en
2126,rt appeal people take covid vaccine hoardings put across city aurangabad creating awareness vaccine,en
2127,rt israel bombing gaza second time three days supposed ceasefire far hamas responded rocke,en
2128,issue govt want tech companies accountable wants censorship companies align bjp ideology ok govt genuinely wanted user protection enact strict data protection law amp empower courts decide hate speech misinformation babus,en
2129,rt,hi
2130,china rapidly building defense infra across border including airports tunnels roads etc becoming pm said india govt strong neighbors change behaviour china sensed modi streanh,en
2131,rt kerala high court grants interim anticipatory bail lakshadweep filmmaker sedition case,en
2132,rt times tweets pm jun reporting victim version zubair tweets pm putting victim,en
2133,rt claim covaxin contains newborn calf serum fact calf serum used develop vaccine serum th,en
2134,rt open defiance gag diktat mlc h vishwanath alleges corruption amp nepotism sa,en
2135,rt seen setback former minister eatala rajender telangana hc refuses stay inquiry devar,en
2136,rt ilyas irfan released almost years jail acquitted including uapa e,en
2137,rt state revenue looking,en
2138,rt next step courts must penalise officers misusing uapa,en
2139,rt muslim victim written complaint beating refutes communal angle claim police reports bula,en
2140,rt fir,hi
2141,rt aimim,hi
2142,rt bjp,hi
2143,rt hate crime aimi,hi
2144,rt rss,hi
2145,rt kg silver kg gold medical equipment french canadian govts well new york mayor office exper,en
2146,rt,hi
2147,rt police case ghaziabad attack victim family rejects claims,en
2148,indian government torrent digital censorship intimidation must stop access,en
2149,difference indian companies us subject laws violate free speech due process amp privacy us cos thought operating constitutional democracy instead got govt raids offices tagging bjp leaders tweets manipulated media,en
2150,rt reverse chronology massive fudging testing data protect image one man one party hc raps state,en
2151,rt us journos media persons covering administration lauded removing president trump inciting vi,en
2152,rt says points friction remain along lac centre come clear status quo ante,en
2153,delhi riots bail orders caa protests terrorist activity via,en
2154,rt missed alarm salunke said alerted india senior health officials early march need study,en
2155,rt year galwan clash indian soldiers least chinese soldiers died list eight changes,en
2156,rt limits,en
2157,rt,ur
2158,rt,hi
2159,rt,hi
2160,rt,hi
2161,rt dadhi katne se hum dadhi chodna khatam nai karenge aur lambi dadhi chodenge barrister asaduddin owaisi,hi
2162,rt aimim chief takes twitter seek accountability govt one year galwan clashes,en
2163,modi weakness exploited china amp understands long modi manage popularity domestically care national security territory chinese control,en
2164,weak modi responsible weakened position china despite charm amp multiple meetings chinese leadership china qualms occupying land ever return status existed april accepted defeat n,en
2165,china continues remain control land earlier indian control chinese presence indian side lac gogra hot springs amp demchok harms us worst losing depsang plains indians agree modi bungled ladakh crisis n,en
2166,remembering soldiers martyred defending india china must honour supreme sacrifice amp hold accountable martyrs deaths avenged fact modi india total trade trade china went n,en
2167,rt happy share please join us great talks discussions debates book launches,en
2168,rt,hi
2169,rt govt numbers covid deaths far reality every expert saying number may least six times h,en
2170,rt,hi
2171,rt despite losing various elections telangana still projected media powerful state,en
2172,rt,hi
2173,rt,hi
2174,rt pm waxes virtually liberal g andhra excess mortality x us ticks modi j amp k rigid amp b ministry reunites divided,en
2175,rt nagarjuna sagar poll bjp failed save security deposit lost hyderabad rangareddy mehabubnagar mlc elections nal,en
2176,rt,hi
2177,case sick criminals shunned society instead probably path becoming future ministers mlas mps minister sending garland mahapanchayat support,en
2178,repeatedly targeted muslims beards maybe insecure faith amp jealous commitment showed muslims religion,en
2179,hindutva ideology bravery always attacking frail elderly men little teenagers always mob never alone react men ideology muslims right dignity snatched hindutvadi goons,en
2180,rt india official death toll nowhere close real extent damage,en
2181,rt india also signed g statement criticising internet shutdowns square govt record highes,en
2182,rt actually india participated guest country g several times since pm vajpayee invited pm singh wa,en
2183,modi told developing countries willing share expertise fighting expertise lesson subtle art wasting time citizens gasp oxygen lesson habits highly ineffective pm lesson prime minister sold vaccines,en
2184,rt essay genesis project political wants impose impress n,en
2185,rt says today metrics information gauge efficiency lok sabha rajya sabha la,en
2186,rt,hi
2187,rt hello source code co win,en
2188,rt economic times report kamakhya temple existence threat due illegal encroachments amp indiscriminate settle,en
2189,govt responded piece saying studies validated neither govt data every study covid deaths points unrecorded deaths instead honestly reviewing govt initiates hit job,en
2190,piece reiterates saying india official death toll nowhere close real extent damage long govt botch numbers make feel good families lost dear one deserve counted piece also quotes,en
2191,rt anwar nizami sb naa ib sheikhut tafseer jamia nizamia addressed press dispelled myths regarding islam vaccine,en
2192,rt barrister initiative scholars jamia nizamia families took vaccination today h,en
