,tweet,language,mentions
483,rt listen beat police naik ajit tembhekar amp police constable shushant ranawre vishratwadi police station,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
484,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
485,pune police cases till date extra care,en,[]
486,folded hands light skin tone,und,[]
487,positive positive,en,[]
488,may interest,en,"[{'screen_name': 'indianexpress', 'name': 'the indian express', 'id': '38647512'}]"
489,police constable faraskhana police station,und,"[{'screen_name': 'spandurangsakal', 'name': 'pandurang sarode', 'id': '4770421092'}]"
490,work let us,en,[]
491,message marathi hindi amp english separately,en,[]
492,required,en,[]
493,rt positive positive,en,"[{'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
494,,mr,"[{'screen_name': 'toimumbai', 'name': 'toi mumbai', 'id': '30859231'}]"
495,recovered covid patients willing plasma givers register head constable tanaji deshmukh,en,[]
496,positive positive,en,[]
497,one facility reduce discomfort book ride clean sanitised approved cabscan booked app x airport hospital emergency services,en,[]
498,little time essential goods neighborhood pm sunday let us follow wear mask physical distance amp move unless absolutely necessary,en,[]
499,rt,mr,"[{'screen_name': 'pmcpune', 'name': 'pmc care', 'id': '3197062501'}]"
500,rt,hi,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
501,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
502,rt appeal citizens change rules th july sunday,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}]"
503,rt,mr,"[{'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
504,rt world belongs givers pune police salutes folded hands light skin tone chetan alakunte amp rahul khedekar travelled way hyd give,en,"[{'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
505,rt listen beat head constable nurahamad patil vishratwadi police station htt,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
506,,und,[]
507,folded hands light skin tone,mr,[]
508,folded hands light skin tone,mr,[]
509,pl speak specifics prompt action spos assist punekars done tremendous work slums n containment areas together better,en,[]
510,,mr,[]
511,world belongs givers pune police salutes folded hands light skin tone chetan alakunte amp rahul khedekar travelled way hyd give plasma recovered covid patients willing plasma givers register head constable tanaji deshmukh,en,[]
512,rt true jai hind india,en,"[{'screen_name': 'navsekera', 'name': 'navniet sekera', 'id': '3168409183'}]"
513,rt listen beat sr police inspector vinayak gaikwad kondhwa police station ht,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
514,rt listen beat head constable tanaji deshmukh amp police naik nitin chaudhari hadapsar police station,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
515,rt let us administration citizens intensify action ideas worked elsewhere thank,en,"[{'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}, {'screen_name': 'authackeray', 'name': 'aaditya thackeray', 'id': '1606048885'}]"
516,rt read written mask maintaining perfect distance,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
517,thank u communicate,en,[]
518,let us administration citizens intensify action ideas worked elsewhere thank,en,"[{'screen_name': 'authackeray', 'name': 'aaditya thackeray', 'id': '1606048885'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
519,rt reason wear mask one three fine rs criminal case need mor,en,"[{'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
520,rt everyone united states wore mask weeks weeks would anymore coronavirus wo,en,"[{'screen_name': 'cnbc', 'name': 'cnbc', 'id': '20402945'}]"
521,reason wear mask one three fine rs criminal case need reasons wear mask public places,en,[]
522,apply pl,en,[]
523,superpower,en,"[{'screen_name': 'valaafshar', 'name': 'vala afshar', 'id': '259725229'}]"
524,citizens cooperate lockdown period dr raman gangakhedkar punekar news,en,[]
525,,mr,"[{'screen_name': 'loksattalive', 'name': 'loksattalive', 'id': '491986148'}]"
526,body responsible absolutely nobody,en,[]
527,rt physical distance thank vaibhav pivlatkar,en,"[{'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
528,prayers,en,[]
529,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
530,rt truckloads safety signs road make sure read maintaining safe distance,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
531,physical distance thank vaibhav pivlatkar,en,[]
532,rt listen beat sr police inspector dattatray chavan amp assistant sub inspector pradeep surve crime branch unit,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
533,pl call,en,[]
534,rt,mr,"[{'screen_name': 'infodivpune', 'name': 'divisional information office, pune', 'id': '747693263843393538'}, {'screen_name': 'mahadgipr', 'name': 'maharashtra dgipr', 'id': '2862278167'}, {'screen_name': 'mhaisekar1', 'name': 'deepak mhaisekar', 'id': '141203704'}, {'screen_name': 'divvcommpune', 'name': 'divv comm', 'id': '1280092028781465601'}, {'screen_name': 'rajsarag', 'name': 'rajendra sarag', 'id': '1913765400'}]"
535,absolutely,en,[]
536,violators,en,[]
537,rt,mr,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
538,rt researchers massachusetts institute technology predicted india could recording lakh positive,en,"[{'screen_name': 'cnbctv18live', 'name': 'cnbc-tv18', 'id': '44839509'}]"
539,rt giving choice honesty choice optimism choice life full choices even happiness choice weari,en,"[{'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
540,rt,mr,"[{'screen_name': 'phatak789', 'name': 'akshay phatak', 'id': '804939861551710208'}]"
541,giving choice honesty choice optimism choice life full choices even happiness choice wearing mask choice,en,[]
542,rt safest combination monsoon safe tea,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
543,rt listen beat police naik ritesh kale lashkar police station,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
544,cyber police station succeeded return property worth crore applns smiley zonal dcps focus one police stn take nxt level performance cases police r active ones take extra care amp,en,[]
545,deaths accidents reduced last year crime women lowest april increase compliance containment norms cases increase intensity enforcement view increase amp spread number cases,en,[]
546,highlights trm tuesday review senior police officers crime heads low april sometimes getting zero appreciable body offences zone area april total property offences less last yr,en,[]
547,rt sms palms together face medical mask woman office worker man office worker man office worker,mr,"[{'screen_name': 'smartpune', 'name': 'smart pune', 'id': '3274149036'}]"
548,rt listen beat dcp crime branch bachhan singh amp police sub inspector somnath shendge crime branch unit,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
549,lessons learn amp put practice thank amp dist officials solapur,und,"[{'screen_name': 'spsolapurrural', 'name': 'solapur rural police', 'id': '4718033232'}]"
550,rt turn navigation stay home step intend stuck h,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
551,rt,mr,"[{'screen_name': 'prashantahermt', 'name': 'प्रशांत आहेर', 'id': '170293177'}]"
552,rt listen beat addl cp east region sunil phulari amp assistant police inspector sameer chavan chaturshringi po,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
553,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
554,rt enjoy every special moment pune way tomorrow act responsibly today,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
555,collaborate withpmc officials amp needful sir,en,[]
556,giving choice honesty choice optimism choice happiness choice forgiveness choice spoken words choice respecting others choice showing gratitude choice takes hard work make better choices wearing mask choice,en,[]
557,pl pay money easy genuine cases dial difficulty emergency,en,[]
558,remove mask talking public awareness video campaign pune police thank spos sinhgad rd police station dipak thakur ajit tembe anjali borkar camera neha ratanjankar,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'psdattawadi', 'name': 'dattawadips@pune', 'id': '4717032800'}]"
559,thank,en,[]
560,emergency pl dial,en,[]
561,concerns increase spread also number cases yet definitive cure vaccine view self discipline requested social physical distance mask sanitation police would facilitate practices everyone safety,en,[]
562,rt,mr,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
563,rt future already evenly distributed quote best recipe predict,en,"[{'screen_name': 'tomaspueyo', 'name': 'tomas pueyo', 'id': '22346932'}, {'screen_name': 'greatdismal', 'name': 'william gibson', 'id': '28049003'}]"
564,means fight plague honesty albert camus may like,en,[]
565,,mr,[]
566,rt listen beat sr police inspector krantikumar patil amp assistant police inspector vishwajit jagtap wanvadi p,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
567,rt first ever conviction breach externment orders extra application pune city police thanks efforts,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
568,late many crimes committed externee criminals extra unique effective electronic method tracking externees control crime pune police already caught one externee breaking condition n entering city limits congrats dcp suhas n dcp bacchan singh,en,[]
569,non essential ones allowed pl avoid unnecessary movement,en,[]
570,humanity,en,[]
571,work,en,[]
572,thank,en,[]
573,rt listen beat police constables rameej raja amp anand dhangar kondhwa police station,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
574,rt ayushaman khurana principles today wear mask maintain physical distance stay home,en,"[{'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
575,rt listen beat police naik azaruddin pathan amp police constable anand raskar vishrantwadi police station,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
576,avoid large gatherings,en,[]
577,increase number covid positive cases amp spread pl avoid non essential movement containment non containment areas,en,[]
578,ayushaman khurana principles today wear mask maintain physical distance stay home,en,"[{'screen_name': 'ayushmannk', 'name': 'ayushmann khurrana', 'id': '38403110'}]"
579,rt top futurist describes alternative futures health jobs societies post covid,en,"[{'screen_name': 'valaafshar', 'name': 'vala afshar', 'id': '259725229'}, {'screen_name': 'peterschwartz2', 'name': 'peter schwartz', 'id': '52508768'}, {'screen_name': 'salesforce', 'name': 'salesforce', 'id': '33612317'}]"
580,w water washroom whatsapp,mr,[]
581,punekars take challenge honour selfless doctors survive hrs sans w water washroom amp whatsapp like doctor ppe duty tweet us u manage last hours without essential w,en,[]
582,rt thank always back,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
583,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
584,rt experience different perspective may travel bit,en,"[{'screen_name': 'valaafshar', 'name': 'vala afshar', 'id': '259725229'}]"
585,celebrating journey life retirement police officers n men promotion policemen best wishes heroes n families digitally,en,[]
586,celebrating journey life retirement police officers n men promotion policemen best wishes heroes n families digitally,en,[]
587,thank u akshay yewage,und,"[{'screen_name': 'akky1430', 'name': 'akshay yewage', 'id': '780067377505447937'}]"
588,folded hands light skin tone,und,[]
589,folded hands light skin tone,und,[]
590,extra care,en,[]
591,prayers,en,[]
592,rt maharashtra issues orders extend current measures till midnight july relaxation measures introduc,en,"[{'screen_name': 'cnbctv18live', 'name': 'cnbc-tv18', 'id': '44839509'}]"
593,rt folded hands folded hands,mr,"[{'screen_name': 'swappy_6768', 'name': 'swapnil jadhav \uf8ff 🚩', 'id': '1262764226499637253'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
594,,mr,[]
595,today india paying tributes former pm shri pv narasimha rao led country delicate time today beginning year birth century great scholar administrator educator reformer tributes folded hands light skin tone,en,[]
596,,mr,[]
597,rt listen beat police inspector sambhaji nimbalkar market yard police stn h,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
598,rt listen beat police sub inspector gadekar hadapsar police stn,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
599,may interest pl courtesy,en,"[{'screen_name': 'httweets', 'name': 'hindustan times', 'id': '36327407'}]"
600,pl dial help n assist pl,en,[]
601,let us stand integrity promote together,en,[]
602,rt investment usain bolt gold medals olympics ran less seconds track e,en,"[{'screen_name': 'valaafshar', 'name': 'vala afshar', 'id': '259725229'}]"
603,rt,mr,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
604,thank work suggestion sir,en,[]
605,definitely suggest,en,[]
606,chai tapri sinhgad road special police officer spo citizen volunteer physical distancing norms amp instructions punekars mission,en,[]
607,rt tough spot hint tough put spot masked well,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
608,listen beat constables suresh shinde amp sujay pawar traffic unit,en,[]
609,thank u feedback needful,en,[]
610,prayers folded hands light skin tone,en,[]
611,thank sir,en,[]
612,prayers,en,[]
613,reasons increase body offences murder attempt murder hurt etc seen hadapsar yerwada chaturshringi areas analysed along steps control v app virtual appointment system senior inspector kondhwa kothrud lashkar etc yet take,en,[]
614,major challenge keeping people inside containment zone like lohiya nagar complete lockdown state last months far two externment orders issued extra app effective surveillance externes criminals,en,[]
615,effect lockdown fatal accidents dipped april june till th unfortunately fatal accidents increased june especially hadapsar bharathi vidyapeeth areas special measures planned traffic,en,[]
616,high lights tuesday review meeting trm senior police today suicides march april year lesser compared last year due family support helps reduce suicidal tendencies requesting sndt reasearch,en,[]
617,listen beat lady police naik ashwini mali wanwadi police stn,en,[]
618,looks highly relevant present time,en,[]
619,place watch,en,[]
620,listen beat psi vikram misal amp police naik dhansingh kadam khadak police stn,in,[]
621,may check bangalore rqst understand challenging times pl advise use video calls today,en,[]
622,one frequently asked questions amp one least possibility certain answer end surely give hint end begins day start abiding precautions amp guidelines,en,[]
623,,mr,[]
624,listen beat police constable sunil ghadge samarth police stn,en,[]
625,rt says accelerating virus still spreading fast still dea,en,"[{'screen_name': 'cnbctv18live', 'name': 'cnbc-tv18', 'id': '44839509'}, {'screen_name': 'drtedros', 'name': 'tedros adhanom ghebreyesus', 'id': '189868631'}, {'screen_name': 'who', 'name': 'world health organization (who)', 'id': '14499829'}]"
626,listen beat lady police naik yasmin khan amp constable sarika rokde bund garden police stn,en,[]
627,,und,[]
628,screen top criminal screen real dev singh gill indian film actor amp model noble service,und,[]
629,listen beat inspector jairam paigude cyber police station,en,[]
630,rt awareness messages son people,en,"[{'screen_name': 'vaibhavwk', 'name': 'jarvis', 'id': '2840913954'}, {'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}, {'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}, {'screen_name': 'pmcpune', 'name': 'pmc care', 'id': '3197062501'}]"
631,listen beat constable imran nadaf khadak police station,en,[]
632,thank u nipun,en,[]
633,prayers folded hands light skin tone,en,[]
634,know works masks testing contact tracing isolations quarantines hygiene physical distancing public education travel restrictions amp gatherings restrictions,en,[]
635,new containment zones cz deleted looking forward deletion containment zones efforts every stake holder,en,[]
636,yes sir,en,[]
637,yes sir,en,[]
638,rt pandemic police forces always trying ensure safety community sometimes go beyond th,en,"[{'screen_name': 'archana_mirror', 'name': 'archana more', 'id': '972181148276219904'}]"
639,,en,[]
640,may check pmc website pl,en,[]
641,societies seen arrival corona society since th may lessons society may make difference time,en,"[{'screen_name': 'pmcpune', 'name': 'pmc care', 'id': '3197062501'}, {'screen_name': 'vicky9_mirror', 'name': 'vicky pathare', 'id': '731048041050869761'}, {'screen_name': 'mirrorpune', 'name': 'punemirror', 'id': '372246646'}]"
642,let us thank creative team wearing mask come video pune police nipun dharmadhikari writer amp director prashant vaishampayam editor male actor coordinator,en,"[{'screen_name': 'nidharm', 'name': 'nipun dharmadhikari', 'id': '1061218982'}, {'screen_name': 'rinku_rajguru', 'name': 'rinku rajguru', 'id': '714777345215729664'}, {'screen_name': '16by64media', 'name': '16by64 media', 'id': '302520372'}, {'screen_name': 'omkarbhagade', 'name': 'omkar bhagade', 'id': '1272752499271675904'}, {'screen_name': 'kedarsabne', 'name': 'kedar sabne', 'id': '751647671228727296'}]"
643,rt,mr,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
644,thank byju far police children access today pune,en,[]
645,listen beat api ashsih kavthekar bharathiya vidyapeeth pstn police naik chetan chavan amp mohan malgunde deccan,in,[]
646,may like pl courtesy hindustan times,en,[]
647,wear mask,und,[]
648,prayers folded hands light skin tone,en,[]
649,enforcement awareness amp self discipline mantras helped pune sealed area amp ensured outsider comes near vicinity said senior inspector jagannath kalaskar faraskhana policestn,en,"[{'screen_name': 'thefederal_in', 'name': 'the federal', 'id': '1097443100849430529'}]"
650,rt,mr,"[{'screen_name': 'infodivpune', 'name': 'divisional information office, pune', 'id': '747693263843393538'}]"
651,thank apply charge violating order u crpc,en,[]
652,listen beat inspector shilpa chavan crime branch police constables dhangar amp kamble kondhwa p stn,en,[]
653,rt today took updates senior police officials pune corona prevention measures taken,en,"[{'screen_name': 'ajitpawarspeaks', 'name': 'ajit pawar', 'id': '2376754662'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
654,rt,mr,"[{'screen_name': 'ajitpawarspeaks', 'name': 'ajit pawar', 'id': '2376754662'}]"
655,required done day,en,[]
656,listen beat police sub inspector vidya raut bharathi vidyapeeth police station,en,[]
657,rt pm deep dive icmr sero survey shows risk urban slums twice much rural,en,"[{'screen_name': 'cnbctv18live', 'name': 'cnbc-tv18', 'id': '44839509'}]"
658,listen beat police naik dhapse alankar police station,en,[]
659,venture center provided face shields large number policemen initial period thank profusely,en,[]
660,may interest pl courtesy,en,"[{'screen_name': 'mid_day', 'name': 'mid day', 'id': '31632905'}]"
661,fatal accidents due speeding non wearing helmets etc,en,[]
662,thank u feedback signals functional inside leading containment area take time unfortunately already fatal accidents far,en,[]
663,listen beat police naik dhapse police naik barde,en,[]
664,,und,[]
665,great work clapping hands light skin tone,en,[]
666,sir emergency pl,en,[]
667,,mr,[]
668,rt home minister deshmukh appreciates pune police survey finds punekars satisfied pune police work,en,"[{'screen_name': 'sumitsinghpune', 'name': 'sumit singh', 'id': '1083407688455749634'}, {'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
669,virtual appointment v app senior inspectors five police stations experimental basis non emergency cases guidance may call,en,[]
670,analyse needful pl,en,[]
671,,en,[]
672,listen beat beat marshals datta praveen amp colleagues chaturshringi police stn,en,[]
673,,und,[]
674,first see full video link,en,[]
675,listen beat inspector ravindra kadam vishrantwadi police stn,en,[]
676,call,en,[]
677,apply,en,[]
678,containment area,en,[]
679,caring attitude attracting people neighboring area officers already visited morning helping seen may call quick help,en,[]
680,boarding pass enough,en,[]
681,e pass,pt,[]
682,listen beat police naik deepak landge lashkar police station,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
683,cancelled added new list containment zones means together contain let us spread good practices mask physical distance personal hygiene,en,[]
684,rt,mr,"[{'screen_name': 'nileshkumarmk', 'name': 'nileshkumar kulkarni', 'id': '1144011926'}]"
685,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}, {'screen_name': 'pmcpune', 'name': 'pmc care', 'id': '3197062501'}]"
686,retired recharged work distributed lakh meals legendary cop shivanandan ips retd,en,"[{'screen_name': 'rotibankfdn', 'name': 'mumbai roti bank', 'id': '1056082069086978048'}, {'screen_name': 'ips_association', 'name': 'ips association', 'id': '3041294294'}]"
687,listen beat psi rajesh sarde amp team constables mahesh aniket amp deepak chaturshringi p stn,en,[]
688,,en,[]
689,informed pcmc necessary action,en,[]
690,pl call,en,[]
691,listen beat inspector sunil pendharkar sinhgad police station,en,[]
692,rt helpline extended addition speak associated med,en,"[{'screen_name': 'lupinglobal', 'name': 'lupin', 'id': '1948767486'}]"
693,rt creativity,mr,"[{'screen_name': 'smartjagtap', 'name': 'sangram shivaji jagtap', 'id': '26074091'}]"
694,thank q people pune wonderful response citizen people pulse covid survey responses behavioral experts r making detail analysis report day r two every response matters,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}]"
695,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
696,rt,mr,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
697,listen beat senior inspector shelke sinhgad police station,en,[]
698,pl call madam,en,[]
699,listen beat api amol kale bundgarden police station,en,[]
700,listen beat inspector datta chavan amp sub inspector somnath shendge,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'supriya_sule', 'name': 'supriya sule', 'id': '2277402223'}, {'screen_name': 'officeofut', 'name': 'office of uddhav thackeray', 'id': '1144169755672113155'}]"
701,rt,mr,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
702,rt,mr,"[{'screen_name': 'navanathshinde9', 'name': 'navanath shinde', 'id': '3268898251'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}, {'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}, {'screen_name': 'puneruralpolice', 'name': 'pune rural police', 'id': '4693990704'}]"
703,listen beat api satish umare sinhgad police station,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'ips_association', 'name': 'ips association', 'id': '3041294294'}]"
704,show ur boarding pass,en,[]
705,yes,und,[]
706,th april pass th may,en,[]
707,yes copy boarding pass passenger cell phone,en,[]
708,listen beat police naik swargate police station,und,[]
709,rt greatness nation judged way animals treated mahatma gandhiji let choose compassi,en,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
710,flight commuters travel along boarding pass allowed curfew time,en,[]
711,facilitate flight travellers using private vehicles pick drop pune airport boarding pass considered digital pass taxi commuters may utilise services dial rickshaw provides sanitised vehicles government rates,en,[]
712,listen beat asst police inspector lonare hadapsar police station us,en,[]
713,prayers,en,[]
714,rt forever parents really best interests heart,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
715,listen beat beat marshal shekhar balasaheb kautkar,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}]"
716,rt,mr,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
717,pune city area u send suggestions sir,en,[]
718,thank,en,[]
719,,mr,[]
720,absolutely sir,en,[]
721,,hi,[]
722,pl call whatsapp,en,[]
723,pl call n give details,en,[]
724,call,en,[]
725,,mr,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'supriya_sule', 'name': 'supriya sule', 'id': '2277402223'}]"
726,think guidelines issued yesterday clear,en,[]
727,wow entrepreneur spirit,en,[]
728,u r non containment area u visit beeteen pm pl take care,en,[]
729,sir,en,[]
730,rqst pl,ht,[]
731,rt special shramik trains departed pune station carrying total stranded migrants labourers amp students sa,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
732,pl call ur issue still resolved,en,[]
733,student special though buses mpsc upsc comp exams students departed various dts request u stay n continue study pune police u support,en,[]
734,thank nice words police officer sable team,en,"[{'screen_name': 'emraans2661', 'name': 'emraan pune', 'id': '3295967918'}]"
735,needful done pl,en,[]
736,pl call sir,en,[]
737,flag march containment zone,en,[]
738,correct madam,en,[]
739,rt,hi,"[{'screen_name': 'anupampkher', 'name': 'anupam kher', 'id': '76294950'}]"
740,,mr,"[{'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
741,prayers,en,[]
742,considered heroic endeavor requiring multitude skill sets amp lot patience invoking lot personal sacrifice much goes beyond notice eyes talking nurses salute nurses commitment amp selflessness,en,[]
743,rt,und,"[{'screen_name': 'infodivpune', 'name': 'divisional information office, pune', 'id': '747693263843393538'}, {'screen_name': 'mahadgipr', 'name': 'maharashtra dgipr', 'id': '2862278167'}, {'screen_name': 'mahahealthiec', 'name': 'maha arogya iec bureau', 'id': '1135880647124213761'}, {'screen_name': 'mantralayaroom', 'name': 'covid-19 control room, maharashtra', 'id': '1139538746246746114'}, {'screen_name': 'mhaisekar1', 'name': 'deepak mhaisekar', 'id': '141203704'}, {'screen_name': 'collectorpune1', 'name': 'collectorpune', 'id': '1164821778155204613'}, {'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}, {'screen_name': 'info_pune', 'name': 'district information office, pune', 'id': '4582820293'}]"
744,thank much special police officers,en,[]
745,,mr,"[{'screen_name': 'pandurangsarode', 'name': 'pandurang sarode', 'id': '1198854137380667392'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
746,everyday mother day comment makes special,en,[]
747,may like see last days proactive responsible amp transparent work pune police team sudden surge leading increase processing time increased servers capability pl bear us urgent pl call,en,[]
748,yesterday one today one probably one tomorrow visit police station get registered,en,[]
749,go return pm pl,en,[]
750,,und,[]
