,tweet,language,mentions
581,rt backhand index pointing right loc jaipur delhi highway backhand index pointing right raining tear gas shells farmers backhand index pointing right farmers har,en,"[{'screen_name': 'saahilmenghani', 'name': 'saahil murli menghani', 'id': '79178279'}]"
582,new video goa mollem protests watch,en,[]
583,new year special watch,en,[]
584,shooter delhi riots kapil gurjar joined bjp today hours later news went public bjp cancelled membership said happened mistake,en,[]
585,ok hand ok hand,und,[]
586,rt aap party hai ki broker,en,"[{'screen_name': 'cryptic_miind', 'name': 'nimo tai 2.0', 'id': '734387593815560193'}, {'screen_name': 'rajatsharmalive', 'name': 'rajat sharma', 'id': '122658025'}]"
587,caste reservations help harm india watch video,en,[]
588,scary forest next house watch new vlog,en,[]
589,dear sir correcting tweet correction tweet new number please make another correction tweet correct number correction tweet thanks folded hands,en,[]
590,easy block every one uses abusive words nothing feel bad random abuses since logic otherwise could criticized without abusive also smiley,en,[]
591,bhai padhai par dhyan yeh sab toh chalta rahega,hi,[]
592,know created probably came existence randomly one maintaining,en,[]
593,democracy freedom always,en,[]
594,aamir khan akshay kumar beaming face smiling eyes,hi,[]
595,,und,[]
596,tomorrow sign horns,en,[]
597,thanks folded hands,en,[]
598,pcmb,en,[]
599,thanks smiley ask siri google recognize song playing works background music,en,[]
600,years smiley,en,[]
601,corona restrictions delayed lot release next year april think,en,[]
602,illegal immigration bangladesh already stopped people crossing border side india better economic growth source,en,[]
603,like new beard looks stylish,en,[]
604,pass laws promote inter religious inter caste communities make people different religions caste live society neighbors make children study schools,en,[]
605,would like foreigner calls india hub poverty hub rapists think better degrade whole country wrong actions done people,en,[]
606,ram ram truly know meet karl let see face monocle,en,[]
607,republic tv fined saying every child born pakistan terrorist thing calling country terrorist nation targeting children clear cut hate speech alleged ndtv fine related journalism,en,[]
608,noticed one common thing developed countries people openly criticize country even best countries world people consider best always find something criticize way keep improving,en,[]
609,big plans start multiple new youtube series really interesting useful topics youth smiling face smiling eyes,en,[]
610,force party internal elections people asked choose new congress president keep anyone family option,en,[]
611,might reveal soon winking face,en,[]
612,collaborations sponsors adsense short spend earn traveling smiley,en,[]
613,yet would love,en,[]
614,idea astrologer see evil monkey,en,[]
615,legalize corruption electoral bonds give press conferences scared questions lie much,en,[]
616,beaming face smiling eyes,und,[]
617,today free time wanted try since twitter ask anything using hashtag try answer much possible smiley,en,[]
618,,und,[]
619,number people already vaccinated covid usa million uk k russia k china million canada k israel k france germany italy portugal spain start mass vaccinations today according indian media modi vaccine guru,en,[]
620,pehle card renew karao phir victim ban ne ka natak karna,in,[]
621,one nda ally leaves,en,[]
622,coming next week,en,[]
623,shall call inferiority complex makes artificially whiten skin color change eye color photoshop biceps posting photo desperation fit,en,[]
624,people praising manusmriti yesterday offended tweet face tears joy,en,[]
625,roasted tweets would attack arguments skin color nice try defending racist amp casteist attacks,en,[]
626,rw accounts cry hindu khatre mein hai see lower caste hindus converting religions reality people make feel like outcast even till date,en,[]
627,curfew lag gaya watch new vlog backhand index pointing,en,[]
628,number lok sabha mps may increased year thanks sponsoring video full video link,en,"[{'screen_name': 'nordvpn', 'name': 'nordvpn', 'id': '836272957'}]"
629,need know new coronavirus strain watch video,en,[]
630,damn next level hatred targeting children even,en,[]
631,someone tell moron agar itna hi confidence hai veer arnab ko apni hate speech par toh veer arnab ne times apologize kyun kiya face tears joy face tears joy,en,[]
632,statue jesus unity watch new vlog,en,[]
633,source,en,[]
634,fine hate speech highly offensive content republic tv defaming indian journalism worldwide,en,[]
635,pros cons new parliament building watch,en,[]
636,aaj kal fake twitter trends ka fashion hai lagta hai koi big boss ka employee tumhare video se naraz ho gaya hoga stand ashish thumbs,hi,[]
637,backhand index pointing,und,[]
638,years ago bjp posted sting operation two politicians caught taking bribes mukul roy suvendhu adhikari joined bjp happily,en,[]
639,every week bjp leader says,en,[]
640,last time bjp politician leader supporter said hindu muslim bhai bhai,en,[]
641,face tears joy face tears joy,und,[]
642,person handling account practice anger management mental well maybe course meditation help folded hands,en,[]
643,follow get farmers protest updates directly farmers,en,"[{'screen_name': 'kisanektamorcha', 'name': 'kisan ekta morcha', 'id': '1338536920066879488'}]"
644,feeding peacocks portugal watch new vlog,en,[]
645,looking new researchers writers interested read apply backhand index pointing backhand index pointing,en,[]
646,rt reality wh h courtesy pradeep poonia,en,"[{'screen_name': 'memeghnad', 'name': 'meghnad 🔗', 'id': '18548529'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
647,rt important know original fridaysforfuture india account verify,en,"[{'screen_name': 'janineclimate', 'name': '💧 janine climate #uprootthesystem', 'id': '113721008'}, {'screen_name': 'twitter', 'name': 'twitter', 'id': '783214'}, {'screen_name': 'fridays_india', 'name': 'fridays for future india', 'id': '1138798850473250816'}]"
648,covid backhand index pointing right jee neet exams fine backhand index pointing right election campaigns fine backhand index pointing right celebrating festivals fine backhand index pointing right parliament session september pass farm bills also fine cross mark winter session parliament possible covid,en,[]
649,trending twitter thinking face thinking face,en,[]
650,new video reality w watch,en,[]
651,youtube currently releasing important video soon goes back online interview exposing companies misleading ads dirty practices,en,"[{'screen_name': 'iampoonia', 'name': 'pradeep poonia', 'id': '1338411532724674561'}]"
652,,und,[]
653,one cared farmers forced eat rats hell breaks lose eat pizza people want farmers forever remain poor perceive helpless miserable,en,[]
654,rt protests farmers eating rats delhi ignored farmers eating p,en,"[{'screen_name': 'saahilmenghani', 'name': 'saahil murli menghani', 'id': '79178279'}]"
655,real reason cell trolls feeling jealous seeing farmers eat pizza face tears joy backhand index pointing,en,[]
656,european union based ngo exposed organization massive disinformation campaign reply labeling pakistani goes show ani literally credibility left,en,[]
657,govt proposal rejected farmers update protest watch video,en,"[{'screen_name': 'devinder_sharma', 'name': 'devinder sharma', 'id': '92773212'}]"
658,bjp cell convener resigns fellow party people started calling anti national backhand index pointing,en,[]
659,new vlog building snowman first time watch,en,[]
660,wow unbelievable new low indian journalism shame,en,"[{'screen_name': 'ani', 'name': 'ani', 'id': '355989081'}]"
661,character movie duty character movie real uniform fancy dress costume looks similar think replying,en,[]
662,hello iaf please ask behavioral norms apply fictional movies also real life people demean armed forces india,en,[]
663,agriculture scientist dr varinder pal singh refuses receive prestigious award union minister form protest support farmers raised fist,en,[]
664,like sunny deol said support bjp farmers face tears joy,en,[]
665,yes raised fist,en,[]
666,new country new vlog watch,en,[]
667,bhakts blind bjp fans boycotted defamed many companies cuz got offended smthg spectrum get offended keeps becoming wider amp wider hence economic growth india preserve democratic freedom india important,en,[]
668,right way deal bhakts go straight offend let try boycotting every company existence netflix amazon prime zee hotstar boycott trend already leave alternatives boycotts become useless,en,[]
669,rt important message,en,"[{'screen_name': 'paurushsh', 'name': 'paurush sharma', 'id': '562885854'}]"
670,bitcoin equal almost lakh watch video,en,[]
671,min video enough shut mouth everyone trying defame farmers ground reality farmers protesting link full video,en,[]
672,since netflix free weekend highly recommend watching following life planet david attenborough social dilemma bad boy billionaires greatest events wwii color,en,[]
673,rt refuse give yes tough holding grounds toughest battle field help,en,"[{'screen_name': 'ipradeepsangwan', 'name': 'pradeep sangwan', 'id': '1072867548750704640'}]"
674,even common farmer india knows reality kangana face tears joy face tears joy,en,[]
675,farmers doctors called nationwide strike modi govt dec govt decision allow ayurveda graduates surgery let see kind anti national urban naxal words used doctors,en,[]
676,epic reply face tears joy thumbs,en,[]
677,shocking everyone must see dirty tricks bjp uses divide rule time trying divide protestors,en,[]
678,twitter india finally exposing fake news lies spread bjp cell marking tweets manipulated media like donald trump amazing job twitter thank clapping hands,en,[]
679,farmers giving tight slap godi media link full video,en,[]
680,agenda got exposed toh ab yeh sab chodho ho gaya stop trying divide indians get better job,en,[]
681,rt first one apne papa ko bhool gaye vivek agnihotri real enemy,en,"[{'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}, {'screen_name': 'vivekagnihotri', 'name': 'vivek ranjan agnihotri', 'id': '16404141'}]"
682,first one apne papa ko bhool gaye vivek agnihotri real enemy indians people like people defame farmers fight rights,en,[]
683,new video farmers protest watch,en,[]
684,yep data shows,en,[]
685,wah amazing logic agli baari civil liberties index democracy index calculate karne ki kya zarurat hai sirf dhruv rathee ka hi example le lenge criticize means everyone criticize sab changa si face tears joy,en,[]
686,bhakts support france ab ki baar trump sarkar thanku saudi awarding modiji support israel freedom baloch also bhakts dare trudeau say indian farmers right peacefully protest anti national traitor foreign interference amp amp,en,[]
687,democracy talking one people civil liberties fallen level seen emergency times,en,[]
688,india institutions hijacked become puppets govt foreign interference offers solution indian people let maybe people kashmir also hope enjoy g internet one day,en,[]
689,justin trudeau first international head state speak favour indian farmers protesting,en,[]
690,bhakts want boycott swiggy option boycotted zomato earlier best strategy competitor companies offend bhakts together get free publicity unable boycott everything face tears joy,en,[]
691,rt fundas pm modi demonetization benefits par abhi nahi gst benefits par abhi n,en,"[{'screen_name': 'daarubaazmehta', 'name': 'daarubaaz mehta \uea00', 'id': '2991581923'}]"
692,source,en,[]
693,look indicators democracy freedom rule law falling last time situation bad india emergency,en,[]
694,backhand index pointing,und,[]
695,useful unique video detailing nutrition survey across indian states watch,en,[]
696,world secular ice cave ice watch latest vlog,en,[]
697,govt sponsored fake news becoming quite trend worldwide full support nas thumbs,en,[]
698,tell gauri lankesh pehlu khan face medical mask,in,[]
699,tell gauri lankesh,en,[]
700,majority boycotted extremists beheaded similar extremists killed gauri lankesh,en,[]
701,france mocks muslim religion sanghis hehehe support france smirking face musanghis dare islamophobia boycott french products face symbols mouth netflix mocks hindu religion sanghis dare hinduphobia boycott netflix face symbols mouth musanghis hehehe support netflix smirking face,en,[]
702,rt young man puts together key messaging make information accessible science people need engage,en,"[{'screen_name': 'gkangind', 'name': 'g kang', 'id': '2160899318'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
703,thank folded hands,en,[]
704,become quite trend create cheap copy cats foreign stuff sell fools name aatamnirbharta make india twitter tooter pubg faug people encourage cheap tactics india reputation would also go like china,en,[]
705,latest updates vaccine video also interview one india topmost vaccine experts dr gagandeep kang watch,en,[]
706,cable car balcony watch latest vlog,en,[]
707,lawyer seeing please reach single handedely fighting education mafia,en,[]
708,started days bring back black money days notebandi ganga clean superpower new india next years phase change grinning face sweat,en,[]
709,indian banks revive watch,en,[]
710,back people used scriptures justify sati amp child marriage back similar people jailed galileo saying earth revolved around sun cuz scriptures said otherwise today ppl still use scriptures justify air pollution crime caste system amp,en,[]
711,every scenario already covered existing laws new thing love jihad law proves nothing political nonsense move spread communal hatred,en,[]
712,inter religious marriage following happen religious conversion happens thumbs either partners willingly convert choice thumbs forceful conversion partner refuse marriage file case sec murder happens sec applies,en,[]
713,rt cow cabinet,en,"[{'screen_name': 'penpencildraw', 'name': 'penpencildraw', 'id': '1243121140542791680'}]"
714,danger ott amp digital news regulation watch,en,[]
715,decoding sacred games watch,en,[]
716,hindu khatre mein hai victim card played time modi ruling unprecedented majority arnab pretends victim despite court hearing gets fast forwarded like kangana cries pok danger despite grade security,en,[]
717,bjp trolls unique ability muscle money power backing one possibly country yet behave like worst victims crying personally experienced slavery concentration camps discrimination,en,[]
718,new vlog top austria watch,en,[]
719,one like people want ban diwali also support permanent full year round ban crackers,en,[]
720,yes,und,[]
721,cars necessity public transportation good enough crackers necessity,en,[]
722,rest peace two minute silence crazy idiots actually promote using crackers,en,[]
723,diwali special vlog watch,tl,[]
724,kunal kamra contempt kare toh character dheela sameet thakkar contempt kare toh ras leela face tears joy,et,[]
725,kunal kamra case real test supreme court really believe personal liberty selective accuses,en,[]
726,tried take cinematography camera work next level new vlog watch let know found smiley,en,[]
727,arnab happily jail still jail three weeks bjp trolls celebrating arnab remember people worship different rights still treated like trash system favors privileged ppl,en,"[{'screen_name': 'thakkar_sameet', 'name': 'sameet thakkar', 'id': '2436879248'}]"
728,liberals support decision give bail arnab goswami want rule apply everyone equally hope arnab raise voice favour journalists jailed harassment govts,en,[]
729,fun fact harish salve lawyer got bail arnab goswami person saved salman khan going jail,en,[]
730,justice chandrachud true liberal saying right thing please give common man access personal liberty also everyone privileged arnab goswami supreme court open instantly hundreds ppl denied right,en,[]
731,looks like independent candidates become overnight crorepatis face tears joy face tears joy,en,[]
732,rt advertisers republic tv amp republic bharat raymonds muthoot group jio max bupa kent star health insurance nissan,en,"[{'screen_name': 'kunalkamra88', 'name': 'kunal kamra', 'id': '2259895735'}]"
733,analysis joe biden win watch,en,[]
734,journalist whose life truly threat like dramebaaz arnab nautanki trp,en,[]
735,mumbai police please take note potential terrorists threatening start civil war destroy country within backhand index pointing,en,"[{'screen_name': 'mumbaipolice', 'name': 'mumbai police', 'id': '4573405572'}, {'screen_name': 'twitterindia', 'name': 'twitter india', 'id': '103770785'}]"
736,rt watch explain aspects case arnab goswami arrested also hypocrisy bjp minis,en,"[{'screen_name': 'pbhushan1', 'name': 'prashant bhushan', 'id': '2284802828'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
737,leftist islamists media deepstate christocommies radical urbannaxals khanmarket sorosfunded illuminatialiens thing trump teach indian rw random nonsense phrases use daily categorize opposition face tears joy,en,[]
738,trump loss good news whole planet earth globe showing europe africa usa joining paris climate agreement back necessary first step trying stop climate change,en,[]
739,finally official bye bye doland ji waving hand grinning face big eyes,en,[]
740,shoutout really amazing job giving minute minute details important high court supreme court case transparency best,en,"[{'screen_name': 'livelawindia', 'name': 'live law', 'id': '1255161552'}]"
741,billions billions face tears joy,en,[]
742,new travel vlog cologne watch,en,[]
743,rajasthan congress delhi aap karnataka bjp odisha bjd sikkim skm taken decision ban firecrackers hope states follow toxic gases directly impact lungs covid impacts air pollution anyways high,en,[]
744,new video arnab goswami arrest watch,en,[]
745,lose count stops point one tell face tears joy,en,[]
746,almost,en,[]
747,yeh assault ki nautanki bhi fake nikli,et,[]
748,till bjp union ministers bjp chief ministers bjp supporters raised voice favour arnab goswami bjp workers also protesting holding bjp flags need proof arnab entertainer also bjp spokesperson backhand index pointing,en,[]
749,bhakts justice ssr yeaahh arrest rhea jail even though suicide note know murder pouting face also bhakts justice anvay naik even though arnab mentioned suicide note innocent plss free fascism loudly crying face,en,[]
750,arnab lucky arnab country otherwise typical hashtags would running news day trying trash incite public,en,[]
751,eagerly waiting say bye bye doland trump chacha tomorrow crossed fingers,en,[]
752,oh acha aisa hai kya talking video guys please watch share video know talking video backhand index pointing right receive payment,en,[]
753,new video france attacks watch,en,[]
754,trying african food first time watch,en,[]
755,lol bullshit fake news referring first one paid money make kangana video secondly planning make video ssr thirdly really wish sponsoring fees lakh per video rich would loudly crying face,en,[]
756,bangladesh developed india watch analysis,en,[]
757,noticed whole lot oversmart people telling venice france without getting context letting know busy whatsapp university filming whole travel vlog series venice two months back face tears joy backhand index pointing,en,[]
758,rt explains global success indian connect bank robbery profession click wa,en,"[{'screen_name': 'ieentertainment', 'name': 'indian express entertainment 😷', 'id': '50271716'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
759,know mean say french secularism influence europe,en,[]
760,portrait nun showcased art shop meters away famous chruch venice look carefully made took pic shows extent blasphemy amp free speech french secularism allows,en,[]
761,french secularism supports blasphemy religious people living learn tolerate otherwise go live country abusing gods law politicians like erdogan imran khan invite people instead inciting,en,[]
762,never beleive neutral towards fascists,en,[]
763,countries carbon neutral bhutan bhutan suriname suriname countries promise carbon neutral new zealand japan south korea uk switzerland whole european union canada chile costa rica fiji ireland norway south africa uruguay,en,[]
764,nri bhakts support minority suppression majoritarianism home country support liberal secular politcians country live minority rights safe backhand index pointing,en,[]
765,detailed video one controversial issues india watch,en,[]
766,new vlog watch,en,[]
767,thing nationalist rw everywhere thrive hate bhakts think allies american rw cuz hate muslims forget american rw hates usa world best country rest filthy amp inferior countries,en,[]
768,biden called india air filthy nationalist modi bhakts would boycotted since trump justify bezati sentiments modiji ne support kiya hai toh kuch soch kar hi kiya hoga face tears joy,en,[]
769,new video billionaire scams watch,en,[]
770,vaccine ko bhi politicize kar liya indians states wait elections get free covid vaccine,en,[]
771,new maha bharat episode india fought polio inspiring story coronavirus times listen,en,[]
772,evidence wo kya hota hai arnab ko trp dena aur religious polarization failana reason kaafi nahi hai,in,[]
773,cost iphone pro india cost iphone pro dubai cost return flight ticket dubai cheaper fly dubai buy iphone come back india ridiculous tax system encourages situations,en,[]
774,gazab bezati communal rw trolls even amit shah support loudly crying face,en,[]
775,republic tv caught lying backhand index pointing,en,[]
776,rt get well soon,en,"[{'screen_name': 'zoo_bear', 'name': 'mohammed zubair', 'id': '935142655213703168'}]"
777,data science behind winning ipl watch video,en,[]
778,bollywood actress became famous bollywood asking people boycott twitter months ago tweeting boycotting bollywood face tears joy backhand index pointing,en,[]
779,last vlog slovenia watch,en,[]
780,end year bangladesh overtake india per capita gdp big thank modi blind bhakts modi hai toh mumkin hai backhand index pointing,en,[]
781,ok claim ownership qutub minar,en,[]
782,akshay kumar ajay devgan nationalists till yesterday today become leftists face tears joy,en,[]
783,lw always supports interfaith unity kattar hindutvaadi kattar islamists get offended things two sides coin,en,[]
784,new india rw trolls promote interfaith marriages religious harmony abused spread hatred among religions praised foolish tanishq bow like trolls afford buy jewelry anyways,en,[]
785,finally bollywood shows spine,en,[]
786,rt many people tweeted videos republic showing soon switch tv set landing page,en,"[{'screen_name': 'aunindyoc', 'name': 'aunindyo chakravarty erasmus', 'id': '842306582973190145'}]"
787,ok eagerly waiting trolled,en,[]
788,new video trp scandal watch,en,[]
789,extracting water air good idea would pm modi suggest extract oxygen air breathing pure oxygen poisonous humans air breath oxygen,en,[]
790,first time republic tv caught manipulating trp back chors also tried dirty tactics backhand index pointing,en,[]
791,look job growth american jumlebaaz backhand index pointing,en,[]
792,azerbaijan vs armenia dispute explained watch video,en,[]
793,whoever trending rightfully backhand index pointing,en,[]
794,new episode bollywood outsiders watch,en,[]
795,rt must watch hathras rape case see extent lawlessness provides excellent sharp ove,en,"[{'screen_name': 'pbhushan1', 'name': 'prashant bhushan', 'id': '2284802828'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
796,thank confirming uttar pradesh mafia ruled state careful ajay bisht might call part international conspiracy also,en,[]
797,yogi gunda raj continues,es,[]
798,hathras coverup watch video,en,[]
799,b r h yogi gunda raj police women safety stop opposition marching hathras backhand index pointing backhand index pointing,en,[]
800,story every gandhi jayanti since past years white flag pm modi shows respect gandhi praises black flag modi hardcore bhakts trend godse zindbaad abuse gandhi,en,[]
801,hathras nightmare till backhand index pointing right forcefully burnt dead body backhand index pointing right opposition leaders arrested protesting backhand index pointing right india gate blocked stop people protest backhand index pointing right family blackmailed change statement backhand index pointing right hired pr agency spread lies rape happen,en,[]
802,rt,und,"[{'screen_name': 'ndtv', 'name': 'ndtv', 'id': '37034483'}]"
803,new video whatsapp privacy watch,en,[]
804,backhand index pointing right first said rape fake news backhand index pointing right forcefully set body fire family wishes lied backhand index pointing right forcefully stopped opposition leaders walking protest backhand index pointing right media entry banned hathras borders sealed,en,[]
805,police acting like personal mafia fanta baba democracy even allowed walk,en,[]
806,aap chronology samajhiye big generalization observed way often backhand index pointing,en,[]
807,getting intentionally stung bee demonstrate bad watch new vlog,en,[]
808,thank showing exceptional courage amazing ground reporting reason people easily see catch lies yogi sarkar police,en,"[{'screen_name': 'tanushreepande', 'name': 'tanushree pandey', 'id': '2559281330'}]"
809,everyone acquitted babri masjid demolition case court says demolition pre planned rath yatra hundreds people died responsible deaths,en,[]
810,infamous law order model yogi adityanath backhand index pointing,en,[]
811,rt bjp mla,hi,"[{'screen_name': 'kanhaiyakumar', 'name': 'kanhaiya kumar', 'id': '2584552812'}]"
812,filming among bees wasps slovenia slovenia mega series release youtube channel sometime around november,en,[]
813,merciless criticism independent thinking two necessary traits revolutionary thinking bhagat singh,en,[]
814,new vlog ljubljana city watch,und,[]
815,obedience defined submitting oneself authority complying order talking following general rules society agree following rules almost always good thing society,en,[]
816,said communist openly support capitalism privatization unchecked unregulated capitalism kind privatization leads monopoly exploitation people,en,[]
817,promoting critical thinking individualism world peace quote ideology obedient promoted war genocide slavery caste system british raj info,en,[]
818,historically terrible things war genocide slavery resulted disobedience obedience howard zinn,en,[]
819,rt understand pain farmers need happy farmer happy nation jai hind india folded hands,en,"[{'screen_name': 'harbhajan_singh', 'name': 'harbhajan turbanator', 'id': '92945681'}]"
820,new video democracy thrashed rajya sabha watch,en,[]
821,nah means isi keep funding bjp cell employees sell country secrets destroy country within,en,[]
822,yesterday rajya sabha passed fcra bill restricts use foreign funding ngos bjp passed bill allowing foreign funding political parties retroactively even matlab hypocrisy ki bhi,en,[]
823,rt summoned september farmers india protest sept samajh mein,en,"[{'screen_name': 'sardesairajdeep', 'name': 'rajdeep sardesai', 'id': '56304605'}, {'screen_name': 'deepikapadukone', 'name': 'deepika padukone', 'id': '101695592'}, {'screen_name': 'narcoticsbureau', 'name': 'ncb india', 'id': '778470710574329856'}]"
824,new vlog austria austria watch,en,[]
825,stop laughing ridiculous whole drugs news circus rhea salman khan deepika padukone dia mirza almost randomly pick famous celebrity name target everyday nonsense news keep running godi media headlines,en,[]
826,true,en,[]
827,today month anniversary janta curfew day exactly half year since people asked clap bang thalis thought would eradicate coronavirus,en,[]
828,wrong drug abuse may consequence depression claim pure bullshit keep tweeting nonsense people see fekuness,en,[]
829,rt two excellent explainers bill broke democracy one watch leas,en,"[{'screen_name': 'schandillia', 'name': 'amit schandillia', 'id': '1161306562062766085'}, {'screen_name': 'thedeshbhakt', 'name': 'the deshbhakt 🇮🇳', 'id': '24338525'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
830,france usa developed countries still farmers suiciding record rate low wages unable survive corporatization modi govt says farmers favour implementing neoliberal policies india,en,[]
831,unbelievable real death democracy,en,[]
832,rt cheated broke every rule parliament historic day worst sense word cut rstv,en,"[{'screen_name': 'derekobrienmp', 'name': ""derek o'brien | ডেরেক ও'ব্রায়েন"", 'id': '120965579'}]"
833,last vlog santorini next country watch,en,[]
834,hahaha free mein mile yaar see evil monkey,en,[]
835,rt video explains farmers protesting explainer every urban educated needs,en,"[{'screen_name': 'devinder_sharma', 'name': 'devinder sharma', 'id': '92773212'}]"
836,rt resigned union cabinet protest anti farmer ordinances legislation proud stand farm,en,"[{'screen_name': 'harsimratbadal_', 'name': 'harsimrat kaur badal', 'id': '3419800217'}]"
837,also th video quite milestone big thank,en,[]
838,new video farmer ordinances watch,en,[]
839,must read thread simply amazing backhand index pointing,en,[]
840,decoding time travel dark watch,en,[]
841,new vlog watch,en,[]
842,uttar pradesh worst state india health index worst state air pollution worst state law amp order worst state education quality index yogi adityanath new masterstroke agra mughal museum renamed chhatrapati shivaji maharaj museum,en,[]
843,india podcast thanks massive interest maha bharat india top ranked podcast spotify still know educational podcast explaining indian systems civics history listen free,en,[]
844,according chaddi gang backhand index pointing right inciting people shoot citizens okay backhand index pointing right attacking university students okay backhand index pointing right giving communal hate speech okay backhand index pointing right terrorizing people okay give speech promotes hindu muslim unity peace rioter fire,en,[]
845,listen speech judge,en,[]
846,umar khalid arrested alleged role delhi riots give speech promoting unity people caught camera weapons inciting hate still free new india kangana ranaut rightly said democracy country,en,[]
847,mahabharata tale india present day workings,en,[]
848,happy announce maha bharat spotify podcast ranked india thanks support check yet episodes covering various aspects india works,en,[]
849,hypocrisy dharm ke thekedars abuse religions support abuse mine crush face tears joy,en,[]
850,swami agnivesh remembered revolutionary agree everything arya samaj ideology inspired hindu atheist beliefs idol worship andh bhakti differentiating mythology history promoting logical scientific thinking secularism,en,[]
851,new vlog watch,en,[]
852,rt video one year ago nothing changed words amp voices new day amp date,en,"[{'screen_name': 'fridays_india', 'name': 'fridays for future india', 'id': '1138798850473250816'}]"
853,rt strongly wish video trend position youtube would request everyone watch like,en,"[{'screen_name': 'hrithikstaan', 'name': 'its rush 🕺', 'id': '4727605010'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
854,reality whole issue exposing hypocrisy media govt bmc kangana ranaut watch,en,[]
855,breaking india broke new world record yesterday highest number new corona cases single day day bjp chief bengal says corona rally face tears joy,en,[]
856,since many years leftists liberals saying finally right wing agrees face tears joy,en,[]
857,andh bhakts saying never said pakistan look backhand index pointing,en,[]
858,aamir khan india becoming intolerant bhakts anti national go pakistan face symbols mouth face symbols mouth kangana mumbai pakistan death democracy bhakts yes right living pakistan fascism loudly crying face loudly crying face,en,[]
859,people getting arrested,en,[]
860,decoding indian matchmaking also interviewed sima aunty video watch,en,[]
861,rt journalist republic tv believe work conscience forced take care,en,"[{'screen_name': 'joydas', 'name': 'joy', 'id': '18628451'}]"
862,room tour one luxurious hotel rooms greece watch vlog,en,[]
863,video gdp growth watch,en,[]
864,modi hai toh mumkin hai gang backhand index pointing right india overtakes brazil become worst country total covid cases backhand index pointing right india breaks world record highest new cases single day backhand index pointing right india also worst country gdp crash compared g countries,en,[]
865,,und,[]
866,even poster original credits,en,[]
867,poster stolen another game name stolen another game idea stolen another game degrading reputations indians worldwide come original ideas need chindi chori name deshbhakti,en,[]
868,jumping cliff greece greece watch vlog,en,[]
869,hahahaha phir shuru ho gaye everytime govt failure gets exposed farzi distraction starts face tears joy,en,[]
870,special video take behind scenes whole process explain make youtube videos also watch,en,[]
871,thanks supporting students folded hands,en,[]
872,great news aarey everyone fought saving,en,[]
873,pr management gdp growth rate blame act god spread fake news countries worse pay doggies tv channels make rhea breaking news mann ki baat random topic ban pubg distract people,en,[]
874,nothing provocative video said fact higher unemployment poverty directly responsible increase crime terrorism stop stupid tactics hide failures,en,[]
875,support pubg ban,en,[]
876,exclusive interview prashant bhushan watch,en,[]
877,decoding standup comedy featuring tanmay bhatt watch,en,[]
878,students ignored godi media speak,en,[]
879,face tears joy face tears joy,und,[]
880,finally,en,[]
881,never modi fault students forced give exams education minister fault economy crash finance minister fault disastrous eia environment minister fault chinese intrusions defence minister fault,en,[]
882,modi hai toh mumkin hai,hi,[]
883,new season vlogs santorini greece watch,en,[]
884,congrats face tears joy folded hands,en,"[{'screen_name': 'pbhushan1', 'name': 'prashant bhushan', 'id': '2284802828'}]"
885,digital surgical strike students sudhar jao coaching mafia give votes elections people backhand index pointing backhand index pointing,en,[]
886,happens shamelessly ignore students backhand index pointing backhand index pointing,en,[]
887,rt backhand index pointing right lost count aspirants written suicidal thoughts backhand index pointing right editors sa,en,"[{'screen_name': 'saahilmenghani', 'name': 'saahil murli menghani', 'id': '79178279'}]"
888,last vlog switzerland watch,en,[]
889,climbing dangerous mountain vlog lekin zinda hun abhi bhi watch,en,[]
890,launching youtube series netflix watch give feedback topic unique different smiley link,en,[]
891,every single day twitter trend postponing jee neet exams still govt full ego unwilling listen,en,[]
892,rt deeply unfair students india asked sit national exams covid pandemic million,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]"
893,sharing link telegram channel,en,[]
894,belarus protests conventional social media platforms could silenced dictator telegram proved hope pro democracy protestors,en,[]
895,thailand currently pro democracy protests monarchy facebook took side dictators clamp people voices promote alternative platforms like telegram bow dictators,en,[]
896,rt demand article indian constitution amp right breathe amp water security,en,"[{'screen_name': 'fridays_india', 'name': 'fridays for future india', 'id': '1138798850473250816'}]"
897,new vlog watch video,en,[]
898,amazing smiling face heart eyes,en,[]
899,last dictator europe overthrown revolution watch video,en,[]
900,rt students trending media trying best divert trending,en,"[{'screen_name': 'zoo_bear', 'name': 'mohammed zubair', 'id': '935142655213703168'}]"
901,paradox tolerance read discussing book issue freedom expression backhand index pointing,en,[]
